Day,Source Data,Year,Month,Extent 10^6 sq km
23,['/ecs/DP1/PM/NSIDC-0051.001/1990.09.23/nt_19900923_f08_v1.1_s.bin'],1990,9,18.222
24,['/ecs/DP1/PM/NSIDC-0051.001/1990.09.24/nt_19900924_f08_v1.1_s.bin'],1990,9,18.265
25,['/ecs/DP1/PM/NSIDC-0051.001/1990.09.25/nt_19900925_f08_v1.1_s.bin'],1990,9,18.294
26,['/ecs/DP1/PM/NSIDC-0051.001/1990.09.26/nt_19900926_f08_v1.1_s.bin'],1990,9,18.303
27,['/ecs/DP1/PM/NSIDC-0051.001/1990.09.27/nt_19900927_f08_v1.1_s.bin'],1990,9,18.336
28,['/ecs/DP1/PM/NSIDC-0051.001/1990.09.28/nt_19900928_f08_v1.1_s.bin'],1990,9,18.324
29,['/ecs/DP1/PM/NSIDC-0051.001/1990.09.29/nt_19900929_f08_v1.1_s.bin'],1990,9,18.367
30,['/ecs/DP1/PM/NSIDC-0051.001/1990.09.30/nt_19900930_f08_v1.1_s.bin'],1990,9,18.379
1,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.01/nt_19901001_f08_v1.1_s.bin'],1990,10,18.322
2,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.02/nt_19901002_f08_v1.1_s.bin'],1990,10,18.291
3,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.03/nt_19901003_f08_v1.1_s.bin'],1990,10,18.295
4,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.04/nt_19901004_f08_v1.1_s.bin'],1990,10,18.199
5,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.05/nt_19901005_f08_v1.1_s.bin'],1990,10,18.228
6,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.06/nt_19901006_f08_v1.1_s.bin'],1990,10,18.207
7,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.07/nt_19901007_f08_v1.1_s.bin'],1990,10,18.179
8,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.08/nt_19901008_f08_v1.1_s.bin'],1990,10,18.255
9,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.09/nt_19901009_f08_v1.1_s.bin'],1990,10,18.221
10,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.10/nt_19901010_f08_v1.1_s.bin'],1990,10,18.256
11,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.11/nt_19901011_f08_v1.1_s.bin'],1990,10,18.218
12,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.12/nt_19901012_f08_v1.1_s.bin'],1990,10,18.197
13,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.13/nt_19901013_f08_v1.1_s.bin'],1990,10,18.264
14,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.14/nt_19901014_f08_v1.1_s.bin'],1990,10,18.146
15,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.15/nt_19901015_f08_v1.1_s.bin'],1990,10,18.094
16,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.16/nt_19901016_f08_v1.1_s.bin'],1990,10,18.071
17,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.17/nt_19901017_f08_v1.1_s.bin'],1990,10,18.182
18,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.18/nt_19901018_f08_v1.1_s.bin'],1990,10,18.127
19,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.19/nt_19901019_f08_v1.1_s.bin'],1990,10,18.047
20,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.20/nt_19901020_f08_v1.1_s.bin'],1990,10,18.002
21,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.21/nt_19901021_f08_v1.1_s.bin'],1990,10,17.955
22,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.22/nt_19901022_f08_v1.1_s.bin'],1990,10,17.807
23,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.23/nt_19901023_f08_v1.1_s.bin'],1990,10,17.7
24,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.24/nt_19901024_f08_v1.1_s.bin'],1990,10,17.656
25,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.25/nt_19901025_f08_v1.1_s.bin'],1990,10,17.628
26,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.26/nt_19901026_f08_v1.1_s.bin'],1990,10,17.564
27,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.27/nt_19901027_f08_v1.1_s.bin'],1990,10,17.432
28,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.28/nt_19901028_f08_v1.1_s.bin'],1990,10,17.301
29,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.29/nt_19901029_f08_v1.1_s.bin'],1990,10,17.199
30,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.30/nt_19901030_f08_v1.1_s.bin'],1990,10,17.19
31,['/ecs/DP1/PM/NSIDC-0051.001/1990.10.31/nt_19901031_f08_v1.1_s.bin'],1990,10,17.072
1,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.01/nt_19901101_f08_v1.1_s.bin'],1990,11,17.005
2,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.02/nt_19901102_f08_v1.1_s.bin'],1990,11,16.894
3,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.03/nt_19901103_f08_v1.1_s.bin'],1990,11,16.811
4,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.04/nt_19901104_f08_v1.1_s.bin'],1990,11,16.778
5,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.05/nt_19901105_f08_v1.1_s.bin'],1990,11,16.672
6,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.06/nt_19901106_f08_v1.1_s.bin'],1990,11,16.657
7,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.07/nt_19901107_f08_v1.1_s.bin'],1990,11,16.589
8,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.08/nt_19901108_f08_v1.1_s.bin'],1990,11,16.522
9,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.09/nt_19901109_f08_v1.1_s.bin'],1990,11,16.45
10,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.10/nt_19901110_f08_v1.1_s.bin'],1990,11,16.393
11,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.11/nt_19901111_f08_v1.1_s.bin'],1990,11,16.317
12,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.12/nt_19901112_f08_v1.1_s.bin'],1990,11,16.257
13,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.13/nt_19901113_f08_v1.1_s.bin'],1990,11,16.072
14,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.14/nt_19901114_f08_v1.1_s.bin'],1990,11,15.925
15,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.15/nt_19901115_f08_v1.1_s.bin'],1990,11,15.908
16,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.16/nt_19901116_f08_v1.1_s.bin'],1990,11,15.773
17,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.17/nt_19901117_f08_v1.1_s.bin'],1990,11,15.63
18,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.18/nt_19901118_f08_v1.1_s.bin'],1990,11,15.434
19,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.19/nt_19901119_f08_v1.1_s.bin'],1990,11,15.239
20,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.20/nt_19901120_f08_v1.1_s.bin'],1990,11,15.111
21,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.21/nt_19901121_f08_v1.1_s.bin'],1990,11,14.881
22,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.22/nt_19901122_f08_v1.1_s.bin'],1990,11,14.688
23,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.23/nt_19901123_f08_v1.1_s.bin'],1990,11,14.474
24,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.24/nt_19901124_f08_v1.1_s.bin'],1990,11,14.262
25,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.25/nt_19901125_f08_v1.1_s.bin'],1990,11,14.041
26,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.26/nt_19901126_f08_v1.1_s.bin'],1990,11,13.833
27,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.27/nt_19901127_f08_v1.1_s.bin'],1990,11,13.657
28,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.28/nt_19901128_f08_v1.1_s.bin'],1990,11,13.452
29,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.29/nt_19901129_f08_v1.1_s.bin'],1990,11,13.264
30,['/ecs/DP1/PM/NSIDC-0051.001/1990.11.30/nt_19901130_f08_v1.1_s.bin'],1990,11,13.06
1,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.01/nt_19901201_f08_v1.1_s.bin'],1990,12,12.892
2,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.02/nt_19901202_f08_v1.1_s.bin'],1990,12,12.715
3,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.03/nt_19901203_f08_v1.1_s.bin'],1990,12,12.546
4,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.04/nt_19901204_f08_v1.1_s.bin'],1990,12,12.374
5,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.05/nt_19901205_f08_v1.1_s.bin'],1990,12,12.126
6,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.06/nt_19901206_f08_v1.1_s.bin'],1990,12,11.939
7,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.07/nt_19901207_f08_v1.1_s.bin'],1990,12,11.808
8,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.08/nt_19901208_f08_v1.1_s.bin'],1990,12,11.581
9,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.09/nt_19901209_f08_v1.1_s.bin'],1990,12,11.4
10,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.10/nt_19901210_f08_v1.1_s.bin'],1990,12,11.248
11,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.11/nt_19901211_f08_v1.1_s.bin'],1990,12,10.999
12,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.12/nt_19901212_f08_v1.1_s.bin'],1990,12,10.725
13,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.13/nt_19901213_f08_v1.1_s.bin'],1990,12,10.548
14,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.14/nt_19901214_f08_v1.1_s.bin'],1990,12,10.284
15,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.15/nt_19901215_f08_v1.1_s.bin'],1990,12,9.983
16,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.16/nt_19901216_f08_v1.1_s.bin'],1990,12,9.671
17,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.17/nt_19901217_f08_v1.1_s.bin'],1990,12,9.543
18,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.18/nt_19901218_f08_v1.1_s.bin'],1990,12,9.391
19,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.19/nt_19901219_f08_v1.1_s.bin'],1990,12,9.191
20,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.20/nt_19901220_f08_v1.1_s.bin'],1990,12,8.988
21,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.21/nt_19901221_f08_v1.1_s.bin'],1990,12,8.823
22,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.22/nt_19901222_f08_v1.1_s.bin'],1990,12,8.701
23,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.23/nt_19901223_f08_v1.1_s.bin'],1990,12,8.564
24,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.24/nt_19901224_f08_v1.1_s.bin'],1990,12,8.375
25,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.25/nt_19901225_f08_v1.1_s.bin'],1990,12,8.207
26,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.26/nt_19901226_f08_v1.1_s.bin'],1990,12,8.061
27,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.27/nt_19901227_f08_v1.1_s.bin'],1990,12,7.916
28,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.28/nt_19901228_f08_v1.1_s.bin'],1990,12,7.815
29,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.29/nt_19901229_f08_v1.1_s.bin'],1990,12,7.592
30,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.30/nt_19901230_f08_v1.1_s.bin'],1990,12,7.35
31,['/ecs/DP1/PM/NSIDC-0051.001/1990.12.31/nt_19901231_f08_v1.1_s.bin'],1990,12,7.203
1,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.01/nt_19910101_f08_v1.1_s.bin'],1991,1,7.095
2,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.02/nt_19910102_f08_v1.1_s.bin'],1991,1,6.928
3,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.03/nt_19910103_f08_v1.1_s.bin'],1991,1,6.795
4,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.04/nt_19910104_f08_v1.1_s.bin'],1991,1,6.684
5,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.05/nt_19910105_f08_v1.1_s.bin'],1991,1,6.519
6,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.06/nt_19910106_f08_v1.1_s.bin'],1991,1,6.336
7,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.07/nt_19910107_f08_v1.1_s.bin'],1991,1,6.216
8,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.08/nt_19910108_f08_v1.1_s.bin'],1991,1,6.127
9,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.09/nt_19910109_f08_v1.1_s.bin'],1991,1,5.993
10,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.10/nt_19910110_f08_v1.1_s.bin'],1991,1,5.9
11,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.11/nt_19910111_f08_v1.1_s.bin'],1991,1,5.73
12,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.12/nt_19910112_f08_v1.1_s.bin'],1991,1,5.679
13,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.13/nt_19910113_f08_v1.1_s.bin'],1991,1,5.525
14,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.14/nt_19910114_f08_v1.1_s.bin'],1991,1,5.363
15,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.15/nt_19910115_f08_v1.1_s.bin'],1991,1,5.215
16,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.16/nt_19910116_f08_v1.1_s.bin'],1991,1,5.159
17,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.17/nt_19910117_f08_v1.1_s.bin'],1991,1,5.154
18,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.18/nt_19910118_f08_v1.1_s.bin'],1991,1,5.014
19,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.19/nt_19910119_f08_v1.1_s.bin'],1991,1,4.905
20,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.20/nt_19910120_f08_v1.1_s.bin'],1991,1,4.871
21,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.21/nt_19910121_f08_v1.1_s.bin'],1991,1,4.743
22,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.22/nt_19910122_f08_v1.1_s.bin'],1991,1,4.677
23,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.23/nt_19910123_f08_v1.1_s.bin'],1991,1,4.595
24,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.24/nt_19910124_f08_v1.1_s.bin'],1991,1,4.545
25,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.25/nt_19910125_f08_v1.1_s.bin'],1991,1,4.471
26,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.26/nt_19910126_f08_v1.1_s.bin'],1991,1,4.442
27,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.27/nt_19910127_f08_v1.1_s.bin'],1991,1,4.316
28,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.28/nt_19910128_f08_v1.1_s.bin'],1991,1,4.232
29,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.29/nt_19910129_f08_v1.1_s.bin'],1991,1,4.177
30,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.30/nt_19910130_f08_v1.1_s.bin'],1991,1,4.078
31,['/ecs/DP1/PM/NSIDC-0051.001/1991.01.31/nt_19910131_f08_v1.1_s.bin'],1991,1,4.002
1,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.01/nt_19910201_f08_v1.1_s.bin'],1991,2,3.97
2,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.02/nt_19910202_f08_v1.1_s.bin'],1991,2,3.907
3,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.03/nt_19910203_f08_v1.1_s.bin'],1991,2,3.803
4,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.04/nt_19910204_f08_v1.1_s.bin'],1991,2,3.768
5,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.05/nt_19910205_f08_v1.1_s.bin'],1991,2,3.654
6,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.06/nt_19910206_f08_v1.1_s.bin'],1991,2,3.497
7,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.07/nt_19910207_f08_v1.1_s.bin'],1991,2,3.428
8,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.08/nt_19910208_f08_v1.1_s.bin'],1991,2,3.408
9,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.09/nt_19910209_f08_v1.1_s.bin'],1991,2,3.367
10,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.10/nt_19910210_f08_v1.1_s.bin'],1991,2,3.304
11,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.11/nt_19910211_f08_v1.1_s.bin'],1991,2,3.285
12,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.12/nt_19910212_f08_v1.1_s.bin'],1991,2,3.235
13,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.13/nt_19910213_f08_v1.1_s.bin'],1991,2,3.185
14,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.14/nt_19910214_f08_v1.1_s.bin'],1991,2,3.124
15,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.15/nt_19910215_f08_v1.1_s.bin'],1991,2,3.092
16,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.16/nt_19910216_f08_v1.1_s.bin'],1991,2,3.093
17,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.17/nt_19910217_f08_v1.1_s.bin'],1991,2,3.093
18,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.18/nt_19910218_f08_v1.1_s.bin'],1991,2,3.105
19,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.19/nt_19910219_f08_v1.1_s.bin'],1991,2,2.985
20,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.20/nt_19910220_f08_v1.1_s.bin'],1991,2,2.887
21,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.21/nt_19910221_f08_v1.1_s.bin'],1991,2,2.799
22,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.22/nt_19910222_f08_v1.1_s.bin'],1991,2,2.765
23,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.23/nt_19910223_f08_v1.1_s.bin'],1991,2,2.73
24,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.24/nt_19910224_f08_v1.1_s.bin'],1991,2,2.704
25,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.25/nt_19910225_f08_v1.1_s.bin'],1991,2,2.628
26,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.26/nt_19910226_f08_v1.1_s.bin'],1991,2,2.563
27,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.27/nt_19910227_f08_v1.1_s.bin'],1991,2,2.554
28,['/ecs/DP1/PM/NSIDC-0051.001/1991.02.28/nt_19910228_f08_v1.1_s.bin'],1991,2,2.578
1,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.01/nt_19910301_f08_v1.1_s.bin'],1991,3,2.575
2,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.02/nt_19910302_f08_v1.1_s.bin'],1991,3,2.595
3,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.03/nt_19910303_f08_v1.1_s.bin'],1991,3,2.631
4,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.04/nt_19910304_f08_v1.1_s.bin'],1991,3,2.677
5,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.05/nt_19910305_f08_v1.1_s.bin'],1991,3,2.686
6,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.06/nt_19910306_f08_v1.1_s.bin'],1991,3,2.723
7,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.07/nt_19910307_f08_v1.1_s.bin'],1991,3,2.748
8,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.08/nt_19910308_f08_v1.1_s.bin'],1991,3,2.845
9,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.09/nt_19910309_f08_v1.1_s.bin'],1991,3,2.911
10,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.10/nt_19910310_f08_v1.1_s.bin'],1991,3,2.971
11,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.11/nt_19910311_f08_v1.1_s.bin'],1991,3,3.051
12,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.12/nt_19910312_f08_v1.1_s.bin'],1991,3,3.207
13,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.13/nt_19910313_f08_v1.1_s.bin'],1991,3,3.273
14,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.14/nt_19910314_f08_v1.1_s.bin'],1991,3,3.415
15,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.15/nt_19910315_f08_v1.1_s.bin'],1991,3,3.571
16,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.16/nt_19910316_f08_v1.1_s.bin'],1991,3,3.655
17,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.17/nt_19910317_f08_v1.1_s.bin'],1991,3,3.733
18,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.18/nt_19910318_f08_v1.1_s.bin'],1991,3,3.896
19,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.19/nt_19910319_f08_v1.1_s.bin'],1991,3,4.056
20,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.20/nt_19910320_f08_v1.1_s.bin'],1991,3,4.152
21,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.21/nt_19910321_f08_v1.1_s.bin'],1991,3,4.3
22,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.22/nt_19910322_f08_v1.1_s.bin'],1991,3,4.394
23,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.23/nt_19910323_f08_v1.1_s.bin'],1991,3,4.558
24,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.24/nt_19910324_f08_v1.1_s.bin'],1991,3,4.725
25,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.25/nt_19910325_f08_v1.1_s.bin'],1991,3,4.913
26,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.26/nt_19910326_f08_v1.1_s.bin'],1991,3,5.091
27,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.27/nt_19910327_f08_v1.1_s.bin'],1991,3,5.139
28,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.28/nt_19910328_f08_v1.1_s.bin'],1991,3,5.225
29,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.29/nt_19910329_f08_v1.1_s.bin'],1991,3,5.329
30,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.30/nt_19910330_f08_v1.1_s.bin'],1991,3,5.461
31,['/ecs/DP1/PM/NSIDC-0051.001/1991.03.31/nt_19910331_f08_v1.1_s.bin'],1991,3,5.506
1,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.01/nt_19910401_f08_v1.1_s.bin'],1991,4,5.558
2,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.02/nt_19910402_f08_v1.1_s.bin'],1991,4,5.668
3,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.03/nt_19910403_f08_v1.1_s.bin'],1991,4,5.818
4,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.04/nt_19910404_f08_v1.1_s.bin'],1991,4,5.954
5,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.05/nt_19910405_f08_v1.1_s.bin'],1991,4,6.045
6,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.06/nt_19910406_f08_v1.1_s.bin'],1991,4,6.14
7,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.07/nt_19910407_f08_v1.1_s.bin'],1991,4,6.223
8,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.08/nt_19910408_f08_v1.1_s.bin'],1991,4,6.334
9,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.09/nt_19910409_f08_v1.1_s.bin'],1991,4,6.554
10,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.10/nt_19910410_f08_v1.1_s.bin'],1991,4,6.591
11,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.11/nt_19910411_f08_v1.1_s.bin'],1991,4,6.675
12,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.12/nt_19910412_f08_v1.1_s.bin'],1991,4,6.74
13,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.13/nt_19910413_f08_v1.1_s.bin'],1991,4,6.864
14,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.14/nt_19910414_f08_v1.1_s.bin'],1991,4,6.991
15,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.15/nt_19910415_f08_v1.1_s.bin'],1991,4,7.067
16,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.16/nt_19910416_f08_v1.1_s.bin'],1991,4,7.085
17,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.17/nt_19910417_f08_v1.1_s.bin'],1991,4,7.153
18,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.18/nt_19910418_f08_v1.1_s.bin'],1991,4,7.269
19,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.19/nt_19910419_f08_v1.1_s.bin'],1991,4,7.36
20,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.20/nt_19910420_f08_v1.1_s.bin'],1991,4,7.421
21,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.21/nt_19910421_f08_v1.1_s.bin'],1991,4,7.562
22,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.22/nt_19910422_f08_v1.1_s.bin'],1991,4,7.634
23,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.23/nt_19910423_f08_v1.1_s.bin'],1991,4,7.695
24,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.24/nt_19910424_f08_v1.1_s.bin'],1991,4,7.829
25,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.25/nt_19910425_f08_v1.1_s.bin'],1991,4,7.924
26,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.26/nt_19910426_f08_v1.1_s.bin'],1991,4,8.009
27,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.27/nt_19910427_f08_v1.1_s.bin'],1991,4,8.153
28,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.28/nt_19910428_f08_v1.1_s.bin'],1991,4,8.307
29,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.29/nt_19910429_f08_v1.1_s.bin'],1991,4,8.386
30,['/ecs/DP1/PM/NSIDC-0051.001/1991.04.30/nt_19910430_f08_v1.1_s.bin'],1991,4,8.595
1,['/ecs/DP1/PM/NSIDC-0051.001/1991.05.01/nt_19910501_f08_v1.1_s.bin'],1991,5,8.692
