RecordID,id,Name,Value,random1,random2
12574,Respondent #287,Design - I easily understood how to use the product.,Strongly Disagree,0.372136,0.85296
12575,Respondent #287,Design - I had no trouble installing the product.,Strongly Agree,0.142604,0.756892
12576,Respondent #287,"Design - The product's design is unintuitive.",Disagree,0.413279,0.553491
12577,Respondent #287,Quality - The product was durable.,Agree,0.475892,0.785593
12578,Respondent #287,Quality - The product was free from scratches.,Disagree,0.205617,0.314391
12579,Respondent #287,Quality - The product is deformed.,Neutral,0.872904,0.982818
12580,Respondent #287,Pricing - The product is affordable.,Strongly Disagree,0.834334,0.301914
12581,Respondent #287,Pricing - The product saves me valuable time.,Agree,0.849968,0.47158
12582,Respondent #287,Pricing - The product saves me valuable effort.,Strongly Disagree,0.604028,0.396027
12583,Respondent #288,Design - I easily understood how to use the product.,Strongly Disagree,0.239149,0.346926
12584,Respondent #288,Design - I had no trouble installing the product.,Strongly Agree,0.090136,0.214196
12585,Respondent #288,"Design - The product's design is unintuitive.",Agree,0.222602,0.883344
12586,Respondent #288,Quality - The product was durable.,Strongly Agree,0.532571,0.300473
12587,Respondent #288,Quality - The product was free from scratches.,Neutral,0.027134,0.819452
12588,Respondent #288,Quality - The product is deformed.,Agree,0.83108,0.410211
12589,Respondent #288,Pricing - The product is affordable.,Strongly Agree,0.175065,0.673054
12590,Respondent #288,Pricing - The product saves me valuable time.,Neutral,0.216765,0.113381
12591,Respondent #288,Pricing - The product saves me valuable effort.,Neutral,0.704393,0.962687
12592,Respondent #289,Design - I easily understood how to use the product.,Strongly Disagree,0.912097,0.127636
12593,Respondent #289,Design - I had no trouble installing the product.,Strongly Agree,0.71994,0.869161
12594,Respondent #289,"Design - The product's design is unintuitive.",Disagree,0.500926,0.267708
12595,Respondent #289,Quality - The product was durable.,Agree,0.709778,0.805133
12596,Respondent #289,Quality - The product was free from scratches.,Neutral,0.85947,0.984128
12597,Respondent #289,Quality - The product is deformed.,Neutral,0.870998,0.292423
12598,Respondent #289,Pricing - The product is affordable.,Agree,0.950784,0.352022
12599,Respondent #289,Pricing - The product saves me valuable time.,Agree,0.782175,0.232493
12600,Respondent #289,Pricing - The product saves me valuable effort.,Agree,0.61893,0.569046
12601,Respondent #290,Design - I easily understood how to use the product.,Strongly Disagree,0.736763,0.222854
12602,Respondent #290,Design - I had no trouble installing the product.,Strongly Agree,0.055081,0.519962
12603,Respondent #290,"Design - The product's design is unintuitive.",Agree,0.086156,0.395588
12604,Respondent #290,Quality - The product was durable.,Strongly Agree,0.938658,0.706407
12605,Respondent #290,Quality - The product was free from scratches.,Neutral,0.850248,0.668441
12606,Respondent #290,Quality - The product is deformed.,Agree,0.825243,0.810646
12607,Respondent #290,Pricing - The product is affordable.,Agree,0.523111,0.359382
12608,Respondent #290,Pricing - The product saves me valuable time.,Disagree,0.707988,0.172336
12609,Respondent #290,Pricing - The product saves me valuable effort.,Strongly Disagree,0.968608,0.739726
12610,Respondent #291,Design - I easily understood how to use the product.,Strongly Disagree,0.380127,0.808491
12611,Respondent #291,Design - I had no trouble installing the product.,Disagree,0.427727,0.62516
12612,Respondent #291,"Design - The product's design is unintuitive.",Neutral,0.795642,0.770154
12613,Respondent #291,Quality - The product was durable.,Neutral,0.547511,0.259381
12614,Respondent #291,Quality - The product was free from scratches.,Neutral,0.041958,0.012483
12615,Respondent #291,Quality - The product is deformed.,Agree,0.039498,0.485082
12616,Respondent #291,Pricing - The product is affordable.,Neutral,0.129681,0.454841
12617,Respondent #291,Pricing - The product saves me valuable time.,Agree,0.355961,0.532779
12618,Respondent #291,Pricing - The product saves me valuable effort.,Disagree,0.658277,0.720666
12619,Respondent #292,Design - I easily understood how to use the product.,Strongly Disagree,0.805256,0.32104
12620,Respondent #292,Design - I had no trouble installing the product.,Agree,0.267923,0.475691
12621,Respondent #292,"Design - The product's design is unintuitive.",Agree,0.502003,0.609014
12622,Respondent #292,Quality - The product was durable.,Agree,0.352963,0.93254
12623,Respondent #292,Quality - The product was free from scratches.,Neutral,0.444654,0.299498
12624,Respondent #292,Quality - The product is deformed.,Disagree,0.694969,0.928374
12625,Respondent #292,Pricing - The product is affordable.,Strongly Disagree,0.927741,0.023577
12626,Respondent #292,Pricing - The product saves me valuable time.,Agree,0.733668,0.414979
12627,Respondent #292,Pricing - The product saves me valuable effort.,Disagree,0.381685,0.936471
12628,Respondent #293,Design - I easily understood how to use the product.,Strongly Disagree,0.293769,0.606958
12629,Respondent #293,Design - I had no trouble installing the product.,Neutral,0.982302,0.16592
12630,Respondent #293,"Design - The product's design is unintuitive.",Agree,0.469048,0.77423
12631,Respondent #293,Quality - The product was durable.,Agree,0.987144,0.1755
12632,Respondent #293,Quality - The product was free from scratches.,Neutral,0.517507,0.648453
12633,Respondent #293,Quality - The product is deformed.,Neutral,0.055279,0.756106
12634,Respondent #293,Pricing - The product is affordable.,Disagree,0.548819,0.119038
12635,Respondent #293,Pricing - The product saves me valuable time.,Neutral,0.232969,0.760639
12636,Respondent #293,Pricing - The product saves me valuable effort.,Disagree,0.479751,0.757513
12637,Respondent #294,Design - I easily understood how to use the product.,Disagree,0.64933,0.797532
12638,Respondent #294,Design - I had no trouble installing the product.,Strongly Agree,0.756494,0.936392
12639,Respondent #294,"Design - The product's design is unintuitive.",Neutral,0.910277,0.635542
12640,Respondent #294,Quality - The product was durable.,Neutral,0.50288,0.141458
12641,Respondent #294,Quality - The product was free from scratches.,Neutral,0.754561,0.383401
12642,Respondent #294,Quality - The product is deformed.,Strongly Disagree,0.089224,0.546239
12643,Respondent #294,Pricing - The product is affordable.,Strongly Disagree,0.777861,0.898266
12644,Respondent #294,Pricing - The product saves me valuable time.,Neutral,0.141898,0.989135
12645,Respondent #294,Pricing - The product saves me valuable effort.,Strongly Disagree,0.658575,0.039515
12646,Respondent #295,Design - I easily understood how to use the product.,Disagree,0.180455,0.236974
12647,Respondent #295,Design - I had no trouble installing the product.,Strongly Agree,0.922857,0.966895
12648,Respondent #295,"Design - The product's design is unintuitive.",Neutral,0.999933,0.8136
12649,Respondent #295,Quality - The product was durable.,Agree,0.285614,0.511889
12650,Respondent #295,Quality - The product was free from scratches.,Disagree,0.191073,0.540393
12651,Respondent #295,Quality - The product is deformed.,Neutral,0.344078,0.530837
12652,Respondent #295,Pricing - The product is affordable.,Strongly Disagree,0.20116,0.987649
12653,Respondent #295,Pricing - The product saves me valuable time.,Neutral,0.355658,0.701948
12654,Respondent #295,Pricing - The product saves me valuable effort.,Disagree,0.09798,0.798134
12655,Respondent #296,Design - I easily understood how to use the product.,Strongly Disagree,0.030983,0.808986
12656,Respondent #296,Design - I had no trouble installing the product.,Disagree,0.781914,0.022493
12657,Respondent #296,"Design - The product's design is unintuitive.",Disagree,0.327117,0.630026
12658,Respondent #296,Quality - The product was durable.,Agree,0.741507,0.047762
12659,Respondent #296,Quality - The product was free from scratches.,Disagree,0.085566,0.54788
12660,Respondent #296,Quality - The product is deformed.,Agree,0.740733,0.776692
12661,Respondent #296,Pricing - The product is affordable.,Neutral,0.463098,0.970994
12662,Respondent #296,Pricing - The product saves me valuable time.,Agree,0.357089,0.849298
12663,Respondent #296,Pricing - The product saves me valuable effort.,Strongly Disagree,0.663491,0.039503
12664,Respondent #297,Design - I easily understood how to use the product.,Neutral,0.701517,0.674344
12665,Respondent #297,Design - I had no trouble installing the product.,Agree,0.672939,0.721963
12666,Respondent #297,"Design - The product's design is unintuitive.",Disagree,0.281965,0.860586
12667,Respondent #297,Quality - The product was durable.,Strongly Agree,0.070705,0.311845
12668,Respondent #297,Quality - The product was free from scratches.,Agree,0.254065,0.489885
12669,Respondent #297,Quality - The product is deformed.,Agree,0.62984,0.531792
12670,Respondent #297,Pricing - The product is affordable.,Strongly Disagree,0.886543,0.85357
12671,Respondent #297,Pricing - The product saves me valuable time.,Agree,0.14975,0.426475
12672,Respondent #297,Pricing - The product saves me valuable effort.,Disagree,0.07259,0.971429
12673,Respondent #298,Design - I easily understood how to use the product.,Strongly Disagree,0.357156,0.842329
12674,Respondent #298,Design - I had no trouble installing the product.,Agree,0.018535,0.431008
12675,Respondent #298,"Design - The product's design is unintuitive.",Strongly Disagree,0.784294,0.858929
12676,Respondent #298,Quality - The product was durable.,Neutral,0.146182,0.819595
12677,Respondent #298,Quality - The product was free from scratches.,Disagree,0.921481,0.986239
12678,Respondent #298,Quality - The product is deformed.,Disagree,0.958318,0.248716
12679,Respondent #298,Pricing - The product is affordable.,Agree,0.668739,0.870709
12680,Respondent #298,Pricing - The product saves me valuable time.,Strongly Agree,0.774608,0.030933
12681,Respondent #298,Pricing - The product saves me valuable effort.,Disagree,0.823913,0.689512
12682,Respondent #299,Design - I easily understood how to use the product.,Strongly Disagree,0.942532,0.677482
12683,Respondent #299,Design - I had no trouble installing the product.,Agree,0.13287,0.996594
12684,Respondent #299,"Design - The product's design is unintuitive.",Disagree,0.260126,0.66765
12685,Respondent #299,Quality - The product was durable.,Strongly Agree,0.621218,0.77826
12686,Respondent #299,Quality - The product was free from scratches.,Disagree,0.169228,0.372099
12687,Respondent #299,Quality - The product is deformed.,Neutral,0.564977,0.39743
12688,Respondent #299,Pricing - The product is affordable.,Strongly Disagree,0.808795,0.043811
12689,Respondent #299,Pricing - The product saves me valuable time.,Agree,0.34994,0.226279
12690,Respondent #299,Pricing - The product saves me valuable effort.,Disagree,0.014282,0.586472
12691,Respondent #300,Design - I easily understood how to use the product.,Disagree,0.656522,0.741274
12692,Respondent #300,Design - I had no trouble installing the product.,Strongly Agree,0.233674,0.281982
12693,Respondent #300,"Design - The product's design is unintuitive.",Neutral,0.88673,0.086122
12694,Respondent #300,Quality - The product was durable.,Agree,0.726236,0.295956
12695,Respondent #300,Quality - The product was free from scratches.,Neutral,0.055453,0.354687
12696,Respondent #300,Quality - The product is deformed.,Disagree,0.914066,0.116905
12697,Respondent #300,Pricing - The product is affordable.,Neutral,0.635666,0.382419
