transaction_date,transaction_hour,location_state,location_city,rewards_number,rewards_member,num_of_items,coupon_flag,discount_amt,order_amt
10/25/2020,3:43 PM,Florida,Saint Petersburg,978-478-72,false,3,,,$102.21
8/29/2020,1:06 PM,Florida,Melbourne,907-654-03,true,21,,,$19.82
7/10/2020,5:55 PM,Georgia,Atlanta,688-497-97,true,20,,,$213.46
3/6/2020,5:48 PM,Florida,Tampa,,,32,,,$178.38
10/23/2019,6:40 PM,Florida,Largo,746-374-90,false,29,,,$179.88
1/6/2020,7:43 PM,Florida,Lake Worth,,,17,,,$25.00
4/4/2020,5:53 PM,Georgia,Savannah,759-623-87,true,10,Yes,0.19,$76.12
9/27/2020,5:54 PM,Florida,Bradenton,669-649-45,true,21,,,$213.10
3/9/2020,4:06 PM,Georgia,Athens,,,20,Yes,0.36,$192.59
5/24/2020,8:13 PM,Alabama,Birmingham,190-701-85,false,6,,,$166.04
3/31/2020,8:17 PM,Florida,Boca Raton,,,10,,,$129.46
7/6/2020,4:04 PM,Georgia,Atlanta,776-845-50,true,22,Yes,0.22,$234.89
12/1/2019,11:42 AM,Florida,Tallahassee,670-245-41,false,17,,,$154.49
3/20/2020,12:59 PM,Florida,Pensacola,385-808-52,true,11,,,$56.14
6/9/2020,2:33 PM,Florida,Saint Petersburg,965-986-02,true,11,,,$136.29
10/11/2020,8:19 PM,Florida,Fort Lauderdale,016-714-65,false,17,Yes,0.4,$156.26
2/7/2020,6:05 PM,Florida,Pensacola,,,11,Yes,0.2,$132.29
3/22/2020,7:05 PM,Florida,Tampa,475-796-03,true,17,,,$131.11
12/21/2019,7:04 PM,Florida,Spring Hill,893-780-33,false,23,,,$158.69
4/13/2020,12:09 PM,Florida,Saint Augustine,,,18,,,$29.72
9/19/2020,12:42 PM,South Carolina,Greenville,519-408-95,false,29,Yes,0.42,$172.67
9/21/2020,7:54 PM,Florida,Fort Pierce,,,31,,,$73.87
5/18/2020,5:36 PM,Alabama,Gadsden,944-712-57,false,33,,,$146.62
10/17/2020,2:34 PM,Florida,Tampa,662-851-45,false,30,Yes,0.16,$81.69
7/7/2020,7:01 PM,Florida,Fort Lauderdale,,,11,Yes,0.15,$200.88
12/25/2019,7:54 PM,Mississippi,Jackson,810-038-68,true,28,,,$211.90
2/2/2020,1:37 PM,Florida,Jacksonville,076-662-83,false,18,Yes,0.26,$64.13
12/31/2019,6:45 PM,Florida,Orlando,011-193-05,false,5,,,$193.68
4/7/2020,11:42 AM,Georgia,Atlanta,629-446-54,false,14,Yes,0.25,$218.01
10/17/2020,8:17 PM,Florida,Panama City,309-109-34,true,17,,,$206.14
11/3/2019,12:17 PM,Florida,Boca Raton,,,14,,,$155.05
11/5/2019,4:36 PM,Florida,Palm Bay,162-218-91,true,10,Yes,0.3,$80.27
8/14/2020,5:39 PM,Alabama,Mobile,110-615-58,false,34,,,$80.97
6/29/2020,2:11 PM,Georgia,Atlanta,731-897-00,false,26,Yes,0.12,$62.27
9/8/2020,4:15 PM,Florida,Fort Lauderdale,239-445-28,false,14,,,$87.77
1/4/2020,3:10 PM,Florida,Tampa,564-593-00,false,23,Yes,0.15,$200.87
5/23/2020,1:44 PM,South Carolina,Charleston,014-821-33,false,30,,,$182.18
2/3/2020,6:22 PM,Florida,Cape Coral,,,13,Yes,0.27,$62.81
5/4/2020,12:03 PM,Florida,Orlando,,,17,Yes,0.41,$94.77
10/8/2019,6:56 PM,Florida,Fort Lauderdale,,,32,,,$169.44
5/8/2020,1:38 PM,Florida,Miami,287-426-44,true,30,,,$69.66
1/19/2020,6:35 PM,Florida,Gainesville,695-872-69,false,30,,,$63.44
11/17/2019,12:55 PM,Florida,Orlando,587-148-41,false,12,,,$96.37
3/30/2020,1:36 PM,Florida,Fort Lauderdale,707-933-92,false,29,,,$166.18
8/11/2020,6:14 PM,Georgia,Atlanta,147-173-39,true,27,,,$57.17
4/12/2020,12:25 PM,Florida,Miami,977-034-35,true,3,,,$221.39
10/5/2020,11:50 AM,Florida,Tallahassee,362-874-02,true,13,Yes,0.41,$102.19
5/13/2020,8:00 PM,Florida,Largo,618-491-18,false,28,,,$41.18
7/25/2020,11:49 AM,Alabama,Mobile,,,13,,,$172.53
2/11/2020,7:42 PM,Alabama,Mobile,731-018-48,true,25,Yes,0.16,$146.22
1/13/2020,6:00 PM,Florida,Tampa,072-670-79,false,31,Yes,0.35,$177.84
9/5/2020,4:44 PM,Alabama,Birmingham,750-479-70,true,31,,,$151.58
9/6/2020,2:55 PM,Mississippi,Jackson,014-004-68,false,25,,,$183.99
2/11/2020,7:24 PM,Florida,Miami,,,34,Yes,0.19,$139.54
1/7/2020,1:35 PM,Georgia,Atlanta,310-436-52,true,21,Yes,0.28,$218.72
12/19/2019,12:31 PM,Mississippi,Jackson,335-858-79,false,26,Yes,0.25,$168.60
8/1/2020,8:11 PM,Florida,Palm Bay,808-615-60,false,5,Yes,0.11,$143.12
4/15/2020,4:06 PM,Alabama,Birmingham,303-622-13,false,9,,,$106.70
5/26/2020,8:07 PM,Alabama,Mobile,123-726-80,true,12,Yes,0.42,$217.73
9/15/2020,5:32 PM,Georgia,Atlanta,314-692-97,false,19,,,$64.29
4/9/2020,12:46 PM,Alabama,Birmingham,372-698-28,false,34,Yes,0.19,$87.80
8/9/2020,5:33 PM,Georgia,Atlanta,,,5,Yes,0.49,$129.39
4/19/2020,8:10 PM,Florida,Pensacola,266-606-96,false,19,,,$178.11
9/14/2020,3:50 PM,Georgia,Marietta,099-216-79,false,12,,,$235.11
8/11/2020,12:27 PM,Georgia,Savannah,653-516-98,false,26,,,$21.48
11/22/2019,7:29 PM,Alabama,Huntsville,047-698-09,false,30,,,$124.38
12/13/2019,2:16 PM,Florida,Boca Raton,745-562-10,true,11,,,$145.54
8/21/2020,4:37 PM,Florida,Naples,643-914-26,true,18,Yes,0.32,$68.76
8/5/2020,5:57 PM,Florida,Lehigh Acres,469-593-93,false,15,,,$98.00
3/20/2020,12:46 PM,Florida,Miami,000-214-85,true,33,Yes,0.25,$197.13
10/18/2019,4:59 PM,Florida,Orlando,,,20,,,$198.50
8/15/2020,6:28 PM,Florida,Fort Lauderdale,963-040-66,true,31,,,$138.60
5/17/2020,2:46 PM,Alabama,Birmingham,,,24,,,$43.03
12/30/2019,4:58 PM,Alabama,Huntsville,990-010-61,false,16,,,$181.10
11/2/2019,6:27 PM,Florida,Lehigh Acres,407-546-37,false,23,,,$106.38
10/21/2020,12:37 PM,Georgia,Valdosta,951-647-33,true,30,Yes,0.35,$193.95
9/15/2020,5:40 PM,Florida,Orlando,329-849-82,false,7,,,$179.07
12/7/2019,8:48 PM,Mississippi,Jackson,,,9,Yes,0.3,$52.80
6/7/2020,7:34 PM,South Carolina,Columbia,880-485-99,true,13,Yes,0.41,$149.58
6/15/2020,6:30 PM,Georgia,Norcross,,,27,Yes,0.1,$24.52
1/19/2020,2:43 PM,Florida,Largo,204-134-81,false,27,,,$154.12
12/9/2019,4:22 PM,Georgia,Cumming,,,17,Yes,0.29,$231.80
10/20/2019,6:28 PM,Florida,Jacksonville,396-173-78,false,26,,,$169.15
4/13/2020,11:39 AM,Florida,Orlando,270-509-89,true,13,,,$143.23
10/16/2019,3:10 PM,South Carolina,Columbia,,,5,,,$158.08
4/16/2020,12:25 PM,Florida,Jacksonville,,,33,,,$207.49
7/16/2020,5:23 PM,Florida,Hollywood,,,31,,,$110.59
3/7/2020,11:33 AM,Florida,Lake Worth,917-770-57,false,32,Yes,0.38,$201.43
10/17/2019,4:44 PM,Florida,Hollywood,,,19,Yes,0.31,$101.46
3/2/2020,7:01 PM,Alabama,Birmingham,602-794-15,true,5,,,$232.54
5/31/2020,6:49 PM,Florida,Fort Lauderdale,,,27,,,$188.13
10/4/2020,1:53 PM,Mississippi,Columbus,529-434-68,false,18,Yes,0.27,$216.99
3/6/2020,6:53 PM,Georgia,Macon,,,8,,,$38.82
10/1/2019,7:13 PM,Florida,Miami,,,12,,,$224.03
8/28/2020,8:22 PM,Florida,Orlando,058-506-93,true,27,,,$115.97
10/15/2019,1:48 PM,Alabama,Mobile,,,4,Yes,0.14,$104.51
7/7/2020,7:11 PM,Florida,Panama City,354-425-55,false,20,Yes,0.15,$22.05
3/8/2020,8:09 PM,Florida,Tallahassee,042-364-47,true,22,Yes,0.21,$19.34
5/28/2020,3:22 PM,Georgia,Marietta,,,11,,,$152.07
1/29/2020,11:51 AM,Florida,Orlando,,,34,Yes,0.4,$163.76
2/12/2020,7:45 PM,Florida,Miami,,,11,,,$135.03
5/19/2020,8:56 PM,Florida,Melbourne,,,7,,,$93.02
3/12/2020,12:40 PM,Florida,Palm Bay,401-087-96,false,9,Yes,0.17,$26.46
1/25/2020,11:39 AM,Georgia,Atlanta,459-490-03,false,6,,,$144.61
7/11/2020,3:37 PM,Florida,Saint Petersburg,,,22,,,$89.30
7/22/2020,6:43 PM,Florida,Sarasota,,,31,Yes,0.31,$152.41
12/9/2019,4:34 PM,South Carolina,Spartanburg,,,3,,,$140.12
2/16/2020,7:14 PM,Georgia,Valdosta,332-822-35,true,26,,,$80.64
6/13/2020,7:39 PM,Florida,West Palm Beach,153-880-39,false,13,,,$166.79
10/2/2019,5:02 PM,Florida,West Palm Beach,,,22,,,$70.05
10/30/2020,3:53 PM,South Carolina,Columbia,,,4,,,$69.30
6/20/2020,11:04 AM,South Carolina,Charleston,,,26,,,$175.14
4/1/2020,8:05 PM,Florida,Homestead,802-139-99,true,17,,,$82.27
12/24/2019,3:46 PM,South Carolina,Columbia,098-052-19,true,21,Yes,0.33,$42.78
4/2/2020,1:53 PM,South Carolina,Columbia,548-643-17,true,34,,,$148.06
10/9/2019,4:27 PM,South Carolina,Columbia,,,26,,,$70.85
10/26/2019,5:26 PM,Florida,Miami,,,5,Yes,0.36,$37.38
5/18/2020,4:00 PM,Florida,Miami,,,21,,,$100.48
8/30/2020,8:01 PM,Alabama,Montgomery,121-963-30,false,23,,,$209.03
6/12/2020,3:40 PM,Florida,Delray Beach,414-581-16,false,23,,,$31.05
8/12/2020,12:17 PM,South Carolina,Charleston,017-893-99,false,14,,,$90.44
5/14/2020,1:52 PM,Florida,Lehigh Acres,535-101-67,false,15,,,$42.07
10/21/2020,11:04 AM,Florida,Daytona Beach,227-819-51,true,10,,,$105.14
12/17/2019,11:59 AM,Florida,Orlando,198-574-07,false,6,,,$49.11
11/4/2019,4:21 PM,Florida,Miami,336-246-20,false,4,,,$45.77
8/30/2020,5:54 PM,Florida,Miami,012-216-18,true,3,,,$46.12
10/2/2019,1:40 PM,Georgia,Savannah,541-367-09,true,7,,,$58.93
12/25/2019,3:49 PM,Florida,Miami Beach,918-706-29,false,19,Yes,0.44,$157.78
8/11/2020,6:30 PM,Florida,Miami,208-983-58,false,26,,,$37.10
11/20/2019,8:04 PM,Florida,Spring Hill,,,9,,,$207.27
7/3/2020,1:14 PM,Florida,Jacksonville,887-983-40,true,24,,,$176.35
2/23/2020,1:47 PM,Alabama,Birmingham,893-321-07,true,3,,,$121.19
8/19/2020,3:21 PM,South Carolina,Aiken,968-928-71,false,16,Yes,0.35,$186.74
1/20/2020,11:56 AM,Mississippi,Biloxi,,,21,,,$102.44
2/24/2020,6:27 PM,Florida,Delray Beach,,,5,,,$166.72
10/15/2019,2:00 PM,Florida,Pompano Beach,176-898-49,false,20,,,$192.15
11/11/2019,5:37 PM,Alabama,Birmingham,491-529-18,true,19,,,$70.06
7/21/2020,12:16 PM,Florida,Lehigh Acres,,,34,,,$19.06
6/2/2020,2:27 PM,Florida,Saint Petersburg,,,21,,,$234.09
2/4/2020,3:36 PM,Georgia,Marietta,,,31,,,$167.49
10/3/2019,8:33 PM,Florida,Cape Coral,,,13,,,$70.13
5/27/2020,8:13 PM,South Carolina,Greenville,426-349-46,false,30,,,$177.30
2/19/2020,12:21 PM,South Carolina,Greenville,360-529-09,true,26,,,$37.46
12/25/2019,8:57 PM,Alabama,Birmingham,,,9,,,$159.85
2/1/2020,11:40 AM,Georgia,Albany,,,23,,,$193.91
4/9/2020,1:39 PM,Florida,Orlando,538-370-49,true,10,Yes,0.33,$20.97
12/25/2019,2:00 PM,Florida,Clearwater,354-629-14,false,32,,,$30.08
7/6/2020,7:50 PM,Florida,Fort Lauderdale,661-599-76,false,33,Yes,0.25,$38.16
5/26/2020,5:22 PM,Alabama,Tuscaloosa,966-803-33,true,4,,,$170.55
5/31/2020,6:29 PM,Alabama,Birmingham,632-124-54,true,11,,,$202.26
4/12/2020,6:34 PM,Florida,Saint Augustine,476-377-98,false,23,,,$159.54
4/7/2020,2:21 PM,Alabama,Mobile,361-595-01,true,13,,,$27.08
8/6/2020,8:54 PM,Georgia,Atlanta,765-882-31,false,32,Yes,0.25,$118.96
12/4/2019,2:13 PM,South Carolina,Anderson,865-090-45,false,11,,,$44.78
12/31/2019,5:47 PM,Florida,Homestead,129-239-27,false,10,Yes,0.34,$137.16
5/18/2020,3:57 PM,Georgia,Atlanta,633-712-37,true,7,,,$148.88
7/17/2020,11:50 AM,Mississippi,Jackson,374-560-72,false,14,Yes,0.23,$87.85
9/13/2020,7:08 PM,Florida,Saint Petersburg,,,29,,,$57.56
3/3/2020,8:25 PM,Florida,Pompano Beach,746-996-61,false,13,Yes,0.26,$126.81
8/25/2020,7:24 PM,Florida,Jacksonville,,,22,,,$30.84
5/28/2020,1:02 PM,South Carolina,Columbia,,,24,Yes,0.19,$28.12
10/7/2019,8:41 PM,Mississippi,Jackson,208-506-67,true,9,,,$154.66
8/16/2020,4:17 PM,Florida,Pensacola,353-379-33,false,27,,,$57.10
8/14/2020,8:18 PM,Florida,Pensacola,384-015-57,true,13,,,$198.33
11/22/2019,4:49 PM,Florida,Tampa,853-282-51,false,18,,,$187.00
11/18/2019,11:54 AM,South Carolina,Myrtle Beach,500-548-42,true,9,,,$232.13
10/24/2020,6:15 PM,Florida,Bradenton,665-020-66,false,31,,,$118.81
12/19/2019,3:33 PM,Florida,Tallahassee,947-599-23,true,18,,,$232.10
6/18/2020,11:29 AM,Florida,Fort Myers,910-948-05,false,14,,,$72.54
4/21/2020,4:46 PM,Alabama,Gadsden,063-798-61,false,30,,,$29.87
10/9/2020,7:10 PM,Alabama,Birmingham,,,23,,,$166.15
9/29/2020,5:13 PM,South Carolina,Charleston,500-420-45,false,19,,,$104.72
3/18/2020,5:33 PM,Georgia,Macon,747-030-96,false,27,,,$206.64
12/21/2019,3:11 PM,Georgia,Decatur,959-212-75,true,5,Yes,0.47,$117.96
8/28/2020,3:48 PM,Florida,Saint Petersburg,,,8,,,$51.60
4/29/2020,7:36 PM,Florida,Miami,721-708-81,true,15,Yes,0.16,$108.60
9/6/2020,6:53 PM,Florida,Tampa,,,4,Yes,0.37,$61.23
4/10/2020,4:28 PM,Georgia,Atlanta,426-176-20,false,20,,,$103.84
12/5/2019,1:46 PM,South Carolina,Florence,,,3,,,$205.27
2/17/2020,1:42 PM,Florida,Clearwater,943-344-40,false,27,,,$23.95
6/23/2020,4:01 PM,Alabama,Birmingham,424-843-99,true,22,,,$116.55
8/23/2020,4:40 PM,South Carolina,Columbia,627-293-88,false,3,,,$97.63
10/16/2020,3:42 PM,Florida,Punta Gorda,991-315-75,false,3,,,$42.26
5/28/2020,1:21 PM,Florida,Jacksonville,,,24,,,$56.07
8/25/2020,5:38 PM,Florida,Pensacola,,,25,,,$105.20
4/25/2020,8:02 PM,Florida,Lakeland,119-365-35,false,29,Yes,0.14,$129.58
2/13/2020,4:37 PM,Florida,Sarasota,028-188-90,true,14,,,$158.67
1/16/2020,2:38 PM,Alabama,Montgomery,,,29,,,$228.28
10/18/2020,8:44 PM,Florida,Saint Petersburg,,,13,Yes,0.44,$207.15
3/6/2020,8:00 PM,Florida,Jacksonville,,,8,Yes,0.47,$89.49
6/3/2020,7:42 PM,Florida,Boynton Beach,,,27,,,$179.48
9/6/2020,8:25 PM,Florida,Orlando,735-770-38,false,14,Yes,0.41,$141.34
2/13/2020,12:49 PM,Florida,Hollywood,079-893-60,false,10,,,$123.88
6/24/2020,5:28 PM,Alabama,Mobile,585-347-30,true,22,,,$180.36
11/16/2019,6:50 PM,Florida,Pensacola,565-926-49,true,8,,,$164.50
4/18/2020,4:17 PM,Alabama,Birmingham,427-580-87,false,26,,,$78.17
6/19/2020,12:37 PM,Alabama,Montgomery,056-980-07,true,10,Yes,0.39,$107.02
10/28/2020,4:01 PM,Florida,Naples,,,9,,,$195.97
4/10/2020,6:11 PM,Alabama,Mobile,695-260-43,true,8,Yes,0.47,$226.47
11/12/2019,2:16 PM,South Carolina,Anderson,119-261-66,true,20,,,$69.06
1/4/2020,1:57 PM,Florida,Fort Myers,017-442-33,false,31,,,$162.86
1/14/2020,4:22 PM,Florida,Orlando,263-822-81,true,22,,,$175.57
5/10/2020,11:48 AM,Florida,Hollywood,611-438-97,true,31,,,$39.11
8/13/2020,8:00 PM,Alabama,Tuscaloosa,244-297-70,true,19,,,$78.49
1/9/2020,4:06 PM,Georgia,Atlanta,,,19,Yes,0.15,$108.86
11/1/2019,11:04 AM,Florida,Winter Haven,,,16,Yes,0.48,$55.81
10/18/2020,12:58 PM,South Carolina,Columbia,962-457-71,false,7,,,$56.43
7/4/2020,4:05 PM,Florida,Orlando,776-739-13,true,11,Yes,0.24,$81.05
8/7/2020,3:40 PM,Alabama,Birmingham,152-476-74,true,16,,,$233.67
5/7/2020,2:38 PM,Florida,Panama City,455-816-51,true,33,,,$122.19
9/29/2020,12:36 PM,Florida,Miami,743-953-20,false,27,,,$44.63
10/10/2019,2:59 PM,Florida,Boca Raton,439-997-48,false,17,Yes,0.14,$224.17
5/16/2020,5:46 PM,Florida,Fort Lauderdale,,,30,,,$76.90
10/18/2019,12:34 PM,Georgia,Macon,,,25,,,$56.64
10/31/2019,12:46 PM,Florida,Naples,059-727-95,true,4,Yes,0.22,$87.88
2/1/2020,4:29 PM,Florida,Miami,,,10,Yes,0.2,$192.28
10/12/2020,4:31 PM,Florida,Naples,,,25,Yes,0.31,$111.83
6/5/2020,4:35 PM,South Carolina,Columbia,,,24,,,$74.01
12/2/2019,6:44 PM,Georgia,Atlanta,606-673-76,true,22,,,$49.81
12/17/2019,5:07 PM,Alabama,Montgomery,524-351-89,true,18,,,$55.14
12/27/2019,12:00 PM,Florida,Punta Gorda,368-892-29,true,6,,,$66.71
4/5/2020,5:47 PM,South Carolina,Columbia,,,29,Yes,0.44,$53.22
1/21/2020,2:52 PM,Florida,Orlando,,,12,Yes,0.25,$105.57
10/9/2019,4:24 PM,Alabama,Mobile,,,13,,,$204.67
8/13/2020,2:23 PM,South Carolina,Columbia,,,8,Yes,0.15,$103.13
5/28/2020,12:14 PM,Florida,Miami,,,8,,,$140.60
2/21/2020,1:11 PM,Florida,Spring Hill,455-954-31,true,5,,,$176.43
7/26/2020,1:38 PM,Florida,Jacksonville,,,10,,,$161.46
5/13/2020,1:41 PM,South Carolina,Columbia,840-634-72,true,5,Yes,0.35,$230.73
8/10/2020,7:36 PM,South Carolina,Charleston,884-063-26,true,25,Yes,0.46,$85.56
10/20/2019,4:47 PM,Georgia,Atlanta,,,19,,,$212.52
5/3/2020,2:41 PM,Mississippi,Jackson,,,8,Yes,0.25,$43.63
10/3/2020,5:26 PM,Florida,Tallahassee,463-552-49,false,34,,,$144.12
2/8/2020,8:08 PM,Florida,Miami,,,25,Yes,0.36,$65.13
10/9/2019,12:25 PM,Florida,Pensacola,,,13,,,$61.67
3/17/2020,2:42 PM,Florida,Orlando,713-923-61,true,32,,,$49.98
5/24/2020,1:30 PM,Alabama,Mobile,684-897-84,true,20,,,$218.12
10/7/2020,11:55 AM,Georgia,Macon,723-163-11,false,4,,,$159.59
10/11/2019,8:44 PM,Florida,Boynton Beach,,,33,,,$230.41
6/9/2020,7:29 PM,Florida,Saint Petersburg,,,29,,,$174.06
6/22/2020,4:03 PM,Florida,Miami,925-946-12,true,31,,,$66.63
2/29/2020,12:16 PM,Florida,Tampa,620-570-81,false,26,,,$92.36
8/17/2020,4:11 PM,Florida,Sarasota,,,6,,,$82.54
6/30/2020,2:06 PM,Florida,Tampa,,,26,,,$139.99
10/13/2019,11:16 AM,South Carolina,Charleston,308-640-80,true,5,Yes,0.27,$178.75
10/21/2019,2:40 PM,Georgia,Lawrenceville,384-414-18,true,31,,,$191.66
5/23/2020,12:04 PM,Florida,Tampa,,,20,Yes,0.46,$139.28
2/27/2020,4:01 PM,Florida,Jacksonville,686-196-49,false,7,,,$153.38
7/23/2020,6:28 PM,Florida,Bradenton,,,17,,,$54.50
7/13/2020,7:12 PM,Florida,Hialeah,729-831-48,true,32,,,$69.29
4/13/2020,11:37 AM,Georgia,Macon,948-119-26,false,3,Yes,0.19,$83.34
8/25/2020,8:12 PM,Alabama,Mobile,109-987-05,false,21,,,$99.82
9/17/2020,12:02 PM,Florida,Hialeah,934-203-44,false,13,,,$88.19
1/4/2020,4:24 PM,Florida,Orlando,,,31,,,$37.31
3/19/2020,11:33 AM,Alabama,Mobile,,,22,,,$188.80
6/1/2020,8:22 PM,Alabama,Birmingham,958-450-88,false,8,,,$80.79
10/4/2020,3:13 PM,Georgia,Savannah,,,25,,,$199.87
11/25/2019,1:43 PM,Florida,Orlando,436-137-94,false,27,,,$173.69
2/13/2020,3:09 PM,Alabama,Montgomery,261-371-83,true,33,,,$62.51
12/21/2019,7:12 PM,Florida,Hollywood,,,18,,,$108.49
5/15/2020,8:23 PM,Florida,Palm Bay,294-135-57,true,4,,,$26.98
10/12/2020,4:07 PM,Georgia,Atlanta,154-636-90,true,6,,,$207.68
11/1/2019,7:14 PM,Florida,Miami,728-705-66,true,5,,,$214.19
2/27/2020,11:08 AM,Alabama,Montgomery,244-614-62,true,31,,,$142.78
6/29/2020,11:04 AM,Florida,Tampa,427-835-89,true,31,Yes,0.23,$231.04
10/11/2020,5:19 PM,Georgia,Decatur,792-702-57,false,14,,,$225.53
1/10/2020,5:56 PM,Florida,Miami,,,21,,,$79.15
9/18/2020,4:37 PM,Florida,Naples,790-343-83,false,25,,,$218.23
10/13/2020,2:41 PM,Georgia,Augusta,145-299-29,false,5,,,$155.06
2/4/2020,2:13 PM,Alabama,Anniston,544-344-03,false,9,Yes,0.43,$59.16
10/25/2019,8:57 PM,Georgia,Norcross,,,23,Yes,0.2,$50.37
8/27/2020,4:08 PM,Georgia,Augusta,596-709-89,false,32,,,$178.98
1/7/2020,4:49 PM,Florida,Hollywood,,,13,,,$62.93
10/25/2020,12:43 PM,Mississippi,Jackson,,,33,Yes,0.2,$190.27
7/9/2020,7:17 PM,Florida,Lake Worth,,,17,,,$193.89
8/29/2020,4:17 PM,Florida,Miami,981-746-95,false,3,Yes,0.13,$220.09
6/20/2020,12:42 PM,Alabama,Montgomery,,,30,,,$51.16
3/4/2020,6:19 PM,Alabama,Mobile,,,5,,,$74.57
9/7/2020,12:04 PM,South Carolina,Columbia,,,21,,,$102.81
10/10/2019,1:36 PM,Georgia,Savannah,246-025-92,false,18,Yes,0.24,$58.52
2/15/2020,11:25 AM,Florida,Miami,575-665-52,true,14,,,$192.00
3/23/2020,8:01 PM,Florida,Vero Beach,929-390-04,false,8,Yes,0.22,$92.39
12/12/2019,8:16 PM,South Carolina,Aiken,925-755-29,false,33,,,$142.24
10/7/2019,11:58 AM,Florida,Orlando,007-181-85,false,23,,,$165.94
3/27/2020,3:14 PM,Georgia,Atlanta,,,7,,,$141.02
3/1/2020,11:30 AM,Georgia,Gainesville,006-152-60,false,32,,,$120.75
12/21/2019,12:55 PM,Florida,Zephyrhills,684-117-85,false,6,,,$44.21
11/10/2019,8:24 PM,Florida,Sarasota,601-975-24,false,5,,,$220.20
9/9/2020,6:11 PM,Georgia,Atlanta,114-047-54,true,7,,,$172.13
9/9/2020,4:09 PM,Florida,West Palm Beach,826-898-15,true,15,Yes,0.22,$98.29
7/14/2020,2:38 PM,Alabama,Tuscaloosa,989-627-75,false,33,Yes,0.5,$45.27
6/6/2020,3:23 PM,Florida,Miami,377-062-40,false,13,,,$198.21
9/15/2020,8:05 PM,Florida,Sarasota,294-150-79,false,24,,,$107.93
2/14/2020,1:33 PM,Florida,Punta Gorda,,,3,,,$196.84
1/28/2020,6:48 PM,Florida,Miami,,,33,Yes,0.2,$145.85
2/2/2020,5:53 PM,Florida,Tampa,428-490-67,true,11,,,$56.97
9/4/2020,3:50 PM,Florida,Ocala,906-135-64,true,21,,,$168.67
5/31/2020,6:20 PM,Florida,Miami,980-471-26,true,8,Yes,0.28,$36.32
2/25/2020,1:53 PM,Florida,Sarasota,468-980-33,false,27,Yes,0.22,$216.12
6/16/2020,7:12 PM,Florida,Miami,190-104-80,true,24,Yes,0.42,$106.13
1/17/2020,4:25 PM,Florida,Tampa,607-251-93,false,3,,,$149.01
11/7/2019,2:14 PM,Florida,Hialeah,827-508-10,false,19,,,$211.95
2/27/2020,2:13 PM,Florida,Sarasota,,,30,,,$32.93
8/19/2020,8:58 PM,Georgia,Augusta,,,28,,,$67.39
1/26/2020,12:41 PM,Florida,Hollywood,,,19,,,$174.29
6/30/2020,4:48 PM,Alabama,Birmingham,,,29,,,$175.53
2/14/2020,1:48 PM,Georgia,Atlanta,624-163-90,false,26,,,$179.72
3/10/2020,12:42 PM,Alabama,Birmingham,,,4,,,$172.07
2/20/2020,4:05 PM,Florida,Jacksonville,863-192-86,false,4,Yes,0.4,$142.50
2/3/2020,1:10 PM,Florida,Miami,,,6,Yes,0.18,$75.06
5/22/2020,1:22 PM,Georgia,Alpharetta,175-699-78,true,14,Yes,0.2,$161.27
1/22/2020,12:43 PM,Florida,Largo,828-626-82,true,32,,,$107.40
9/24/2020,3:32 PM,Florida,Orlando,562-300-97,false,10,,,$159.76
9/11/2020,6:45 PM,Florida,Tampa,,,17,Yes,0.11,$227.35
10/28/2020,5:34 PM,Georgia,Macon,775-698-70,true,10,,,$138.82
8/11/2020,6:26 PM,Florida,Saint Petersburg,,,17,Yes,0.43,$153.18
12/7/2019,8:23 PM,Florida,Fort Pierce,,,12,,,$186.44
12/25/2019,6:48 PM,Alabama,Birmingham,,,14,,,$28.31
1/31/2020,6:16 PM,Florida,Fort Lauderdale,,,33,,,$72.61
2/13/2020,6:03 PM,Florida,Saint Petersburg,370-809-39,true,14,Yes,0.36,$120.11
1/4/2020,7:48 PM,Florida,West Palm Beach,264-766-44,true,4,,,$90.40
8/19/2020,6:33 PM,Florida,Orlando,552-132-87,false,14,,,$178.19
5/27/2020,11:09 AM,Georgia,Columbus,010-509-19,false,29,,,$161.55
7/28/2020,2:39 PM,Florida,Sarasota,463-679-98,false,26,Yes,0.28,$187.51
10/5/2019,4:18 PM,Georgia,Atlanta,,,9,,,$181.19
7/10/2020,6:53 PM,Florida,Pensacola,650-175-06,true,14,,,$78.99
10/10/2019,11:27 AM,South Carolina,Charleston,085-942-50,false,9,Yes,0.49,$116.37
10/30/2019,8:51 PM,Alabama,Birmingham,732-914-44,true,28,Yes,0.3,$141.46
1/2/2020,4:15 PM,Georgia,Valdosta,,,18,,,$200.20
12/27/2019,4:55 PM,Georgia,Atlanta,040-408-01,false,30,,,$205.93
1/5/2020,6:48 PM,Florida,Spring Hill,184-916-36,true,8,,,$60.44
8/10/2020,3:11 PM,Florida,Ocala,,,34,,,$100.84
10/17/2019,8:55 PM,Florida,Daytona Beach,,,33,Yes,0.32,$198.42
7/22/2020,11:21 AM,Florida,Lakeland,336-002-84,false,4,,,$75.28
11/21/2019,12:13 PM,Florida,Hialeah,,,17,,,$138.36
7/25/2020,3:30 PM,Florida,Sarasota,084-778-97,false,22,Yes,0.47,$160.05
10/3/2020,7:56 PM,Georgia,Albany,937-530-91,false,17,,,$31.22
10/11/2019,6:44 PM,Florida,Saint Petersburg,265-808-49,true,7,,,$90.52
