SongID,Performer,Song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_duration_ms,spotify_track_popularity,spotify_track_explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Watching MeRenee Neufville,Renee Neufville,Watching Me,[],5iZLq9R5JCW7ULsEdIxYZL,https://p.scdn.co/mp3-preview/3109aa194e3934d100b96700052eb41345e5dea4?cid=b8d3901151d34489a160e3cf0ab1fa94,266004,25,False,0.741,0.674,10,-6.62,0,0.0458,0.224,0.000261,0.0745,0.832,102.009,4
Land Of Confusion - 2007 RemasterGenesis,Genesis,Land Of Confusion - 2007 Remaster,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",6twIBPybEvGydyNzNz89FT,https://p.scdn.co/mp3-preview/c24bcc0db40afee4c8ca780783fb2c4d08057b66?cid=b8d3901151d34489a160e3cf0ab1fa94,286840,56,False,0.63,0.909,1,-7.142,1,0.0388,0.0431,8.17e-05,0.23,0.811,115.189,4
GhostsStevie Nicks,Stevie Nicks,Ghosts,"['album rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",2fNOzyZZ3RXeEIqKqTxjG8,https://p.scdn.co/mp3-preview/67d53531cdee9359244642f106289b8cce4eadc4?cid=b8d3901151d34489a160e3cf0ab1fa94,294320,24,False,0.56,0.55,4,-11.051,1,0.0256,0.224,6.75e-06,0.187,0.4,98.014,4
Growing on MeThe Darkness,The Darkness,Growing on Me,"['comic', 'glam metal', 'hard rock', 'rock']",77asYwewm0lXvz76inosJm,https://p.scdn.co/mp3-preview/2ea29b9e9cea12d65427fd26fb6c949055ba3c2b?cid=b8d3901151d34489a160e3cf0ab1fa94,208880,50,False,0.401,0.848,2,-4.247,1,0.0484,0.00034,2.26e-05,0.342,0.487,136.214,4
You SayLauren Daigle,Lauren Daigle,You Say,"['ccm', 'christian music', 'worship']",6Up545NUflOiXo8cEraH49,https://p.scdn.co/mp3-preview/3af292e58be8ef42836922174a85571a24ab7937?cid=b8d3901151d34489a160e3cf0ab1fa94,274693,80,False,0.486,0.632,5,-6.89,1,0.0344,0.682,0,0.0869,0.0791,147.892,4
Kind & GenerousNatalie Merchant,Natalie Merchant,Kind & Generous,"['folk', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'singer-songwriter']",6VrjF67WFChXh8uYYBfeRr,https://p.scdn.co/mp3-preview/f2eef44afcb763d363d9e9bf0916977370a29802?cid=b8d3901151d34489a160e3cf0ab1fa94,241013,59,False,0.593,0.611,3,-6.773,1,0.0504,0.35,0.533,0.605,0.473,93.171,4
Piano Concerto No. 5 in E-Flat Major Op. 73 Emperor: 2. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018Ludwig van Beethoven,Ludwig van Beethoven,Piano Concerto No. 5 in E-Flat Major Op. 73 Emperor: 2. Adagio un poco mosso - Live at Konzerthaus Berlin / 2018,"['classical', 'classical era', 'early romantic era']",,,,,,,,,,,,,,,,,
I Want YouMarian Hill,Marian Hill,I Want You,['electropop'],5m77d1ztVTdZN9FevK9TE1,,212773,48,False,0.897,0.331,5,-8.98,0,0.476,0.419,4.64e-05,0.267,0.417,116.096,5
You Don't Have to Be Old to Be WiseJudas Priest,Judas Priest,You Don't Have to Be Old to Be Wise,"['album rock', 'birmingham metal', 'groove metal', 'hard rock', 'metal', 'power metal', 'rock', 'speed metal']",0gJWAXkAbWEbK66D78EZ6C,https://p.scdn.co/mp3-preview/29df283c4dfccfe9d6b3f561df4399ba850cbacc?cid=b8d3901151d34489a160e3cf0ab1fa94,303360,37,False,0.521,0.931,2,-6.07,1,0.0529,0.0051,5.01e-05,0.0581,0.495,135.68,4
The Trouble with WantingJoy Williams,Joy Williams,The Trouble with Wanting,"['acoustic pop', 'christian indie', 'indie folk', 'indiecoustica', 'nashville singer-songwriter', 'neo mellow', 'new americana']",5ZUObJNpVt2l9GogUSfALc,https://p.scdn.co/mp3-preview/cdd9c93542f850d4fb954b19d1f0c2b398281563?cid=b8d3901151d34489a160e3cf0ab1fa94,235586,65,False,0.396,0.198,2,-9.096,1,0.031,0.912,0,0.0972,0.19,138.624,3
PretendingEvolution of Stars,Evolution of Stars,Pretending,['focus'],1OMdL6Ut9yYWgq05eUKGuq,https://p.scdn.co/mp3-preview/6d623308c637ff3ae411b4c7538cb34018770429?cid=b8d3901151d34489a160e3cf0ab1fa94,186973,53,False,0.423,0.223,5,-15.328,0,0.0289,0.929,0.906,0.125,0.0379,137.169,3
GreenfaceIced Earth,Iced Earth,Greenface,"['groove metal', 'hard rock', 'melodic metal', 'metal', 'neo classical metal', 'old school thrash', 'power metal', 'power thrash', 'progressive metal', 'speed metal', 'thrash metal']",0fgizm7jj7rSHV9sRZe9Hj,https://p.scdn.co/mp3-preview/649bca1340e84d790959331fe68ff3bfde733157?cid=b8d3901151d34489a160e3cf0ab1fa94,182133,21,False,0.493,0.967,7,-9.209,0,0.0924,3.53e-05,0.629,0.146,0.324,163.847,4
Wish You Could Be MeKorn,Korn,Wish You Could Be Me,"['alternative metal', 'funk metal', 'nu metal', 'post-grunge', 'rap metal', 'rock']",5ddzV1FeyGm4pd49kGMdqD,https://p.scdn.co/mp3-preview/9e6e6de7756d0d9188edf74619d47a2914fc141e?cid=b8d3901151d34489a160e3cf0ab1fa94,67173,39,True,0.69,0.808,9,-12.894,1,0.0524,0.101,0.00102,0.087,0.678,161.856,4
We BelongPat Benatar,Pat Benatar,We Belong,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",665Jxlgi1HamPKbW1vwzx4,,221133,66,False,0.706,0.322,5,-14.108,1,0.0467,0.528,2.37e-06,0.576,0.305,135.154,4
Sky Could UndressBalmorhea,Balmorhea,Sky Could Undress,"['background music', 'bow pop', 'compositional ambient', 'focus', 'melancholia', 'neoclassical', 'post-rock']",3tgZbnO37GxoZHBxCGw0XM,https://p.scdn.co/mp3-preview/084d1c117652d014a1b7b47afd7057003e0f1eeb?cid=b8d3901151d34489a160e3cf0ab1fa94,248173,43,False,0.422,0.204,9,-16.071,1,0.0318,0.861,0.931,0.105,0.0398,146.612,4
Walk on the MoonLuke Mitrani,Luke Mitrani,Walk on the Moon,['nyc pop'],4OHnqedhcXexo7f2a5RiZY,https://p.scdn.co/mp3-preview/5ec0319d460fb21beddf8817d9997f8c80616129?cid=b8d3901151d34489a160e3cf0ab1fa94,201760,43,False,0.81,0.637,11,-8.029,1,0.0424,0.0166,1.16e-06,0.112,0.622,106.938,4
Smooth (feat. Rob Thomas)Santana,Santana,Smooth (feat. Rob Thomas),"['blues rock', 'classic rock', 'rock']",0n2SEXB2qoRQg171q7XqeW,https://p.scdn.co/mp3-preview/9f977ebb2e695502c8b1d3bd678ef706c9ea4ccb?cid=b8d3901151d34489a160e3cf0ab1fa94,294986,70,False,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73e-06,0.295,0.961,115.996,4
BabeStyx,Styx,Babe,"['album rock', 'art rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",5W7YROOF6bFfBexY81LFjt,,265973,63,False,0.267,0.204,2,-13.714,1,0.0317,0.527,0,0.0924,0.0903,169.486,4
IfDean Martin,Dean Martin,If,"['adult standards', 'easy listening', 'lounge']",5TXScZGVCUujuHLxlc9QF2,,298533,32,False,0.488,0.451,7,-10.638,1,0.205,0.75,0,0.977,0.504,125.716,4
That Was Just Your LifeMetallica,Metallica,That Was Just Your Life,"['alternative metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",2otSugsyrMFRi7ohdeB635,https://p.scdn.co/mp3-preview/c644d8a3893b95f8a12ee5eff0ece912f0cd76b3?cid=b8d3901151d34489a160e3cf0ab1fa94,428320,41,False,0.251,0.994,5,-2.29,1,0.109,0.000577,0.0018,0.0898,0.361,189.891,4
Never Tear Us ApartINXS,INXS,Never Tear Us Apart,"['australian rock', 'dance rock', 'funk rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'soft rock']",1qQSRy9DjrGh3jtsSCU6B1,https://p.scdn.co/mp3-preview/17a4b6be7977e9bb3700a7837f686dd1fc64c661?cid=b8d3901151d34489a160e3cf0ab1fa94,185694,60,False,0.665,0.686,0,-5.849,1,0.0268,0.0518,0.000176,0.174,0.275,96.848,3
On the RiseEric Krasno,Eric Krasno,On the Rise,['modern funk'],5z5f2B5Q6JXqITP0VvFNDw,https://p.scdn.co/mp3-preview/5bf758c2185f2f84cc1623cdfb35757a71639bcf?cid=b8d3901151d34489a160e3cf0ab1fa94,284313,30,False,0.663,0.64,10,-8.684,0,0.0515,0.453,0.0837,0.105,0.783,81.989,4
The Great Southern TrendkillPantera,Pantera,The Great Southern Trendkill,"['alternative metal', 'groove metal', 'hard rock', 'metal', 'nu metal', 'old school thrash', 'rock', 'wrestling']",055Oi1gpZYQ3mVC5aOntx7,https://p.scdn.co/mp3-preview/40d6e9842148db0203e53b734b031c474b6be905?cid=b8d3901151d34489a160e3cf0ab1fa94,226973,48,True,0.282,0.987,6,-5.371,0,0.193,6.04e-05,6.01e-05,0.354,0.183,116.23,3
I'll Be The OnePaul Cauthen,Paul Cauthen,I'll Be The One,"['new americana', 'roots americana']",01JkrDSrakX5UO5knhpKNA,https://p.scdn.co/mp3-preview/9292144c36f1eaaa4b785f7c57c7f167dbd24743?cid=b8d3901151d34489a160e3cf0ab1fa94,261730,46,False,0.63,0.656,0,-6.423,0,0.0276,0.0787,0.000906,0.0953,0.432,133.012,4
Hit Me With Your Best ShotPat Benatar,Pat Benatar,Hit Me With Your Best Shot,"['album rock', 'classic rock', 'dance rock', 'heartland rock', 'mellow gold', 'new wave pop', 'rock', 'soft rock']",0vOkmmJEtjuFZDzrQSFzEE,,171266,68,False,0.741,0.58,4,-9.05,1,0.0304,0.117,3.31e-05,0.212,0.944,127.402,4
Whispered Words (Pretty Lies)Dan Auerbach,Dan Auerbach,Whispered Words (Pretty Lies),"['funk', 'garage rock', 'indie folk', 'indie rock', 'modern blues rock', 'modern rock', 'new americana', 'rock', 'stomp and holler']",2dqRgUIrAX6Ptads6ttPDw,https://p.scdn.co/mp3-preview/63de162c1c74c4b00c9efa4b77695e0b11824063?cid=b8d3901151d34489a160e3cf0ab1fa94,246253,44,False,0.433,0.583,9,-6.922,1,0.0686,0.806,0.000643,0.0989,0.498,84.414,4
Appalachian Snowfall - Remastered VersionTrans-Siberian Orchestra,Trans-Siberian Orchestra,Appalachian Snowfall - Remastered Version,,,,,,,,,,,,,,,,,,
HoneydripperRoyce Wood Junior,Royce Wood Junior,Honeydripper,"['gauze pop', 'neo r&b']",1nnB7BRnPzbxq8rMQbyBzS,https://p.scdn.co/mp3-preview/0cbbb477c63822bfc30deb2009e1707e37436d7d?cid=b8d3901151d34489a160e3cf0ab1fa94,187604,24,False,0.698,0.499,0,-10.241,0,0.232,0.341,4.2e-05,0.277,0.503,146.125,4
The Star-Spangled BannerWee Sing,Wee Sing,The Star-Spangled Banner,"[""children's music""]",,,,,,,,,,,,,,,,,
Want YouThe Wans,The Wans,Want You,[],0RnQOahu0Mrf05MX1n2YmW,https://p.scdn.co/mp3-preview/196b095c7fccae3ff0e7cb9302d1483da9080341?cid=b8d3901151d34489a160e3cf0ab1fa94,268546,14,False,0.249,0.86,7,-5.069,0,0.0664,0.000162,0.0668,0.205,0.485,129.018,4
Peanut ButterFona,Fona,Peanut Butter,[],3FGaTQ0PoGKi3GrrzNuk94,https://p.scdn.co/mp3-preview/db08b574c3516fff69186fe92da2b639724833f6?cid=b8d3901151d34489a160e3cf0ab1fa94,61753,55,False,0.661,0.0735,2,-22.933,1,0.0358,0.95,0.724,0.0926,0.562,69.982,4
Only You Know And I KnowPhil Collins,Phil Collins,Only You Know And I Know,"['mellow gold', 'soft rock']",1qdJnY1FejnmAQNyJB1E48,https://p.scdn.co/mp3-preview/7804b2d63df8d12f10e2ae49e3e782f243b4dcf2?cid=b8d3901151d34489a160e3cf0ab1fa94,261453,35,False,0.587,0.936,8,-4.398,1,0.0395,0.00909,0.122,0.0452,0.671,141.181,4
(Everybody's Waitin' For) The Man With The Bag - Remastered 1996Kay Starr,Kay Starr,(Everybody's Waitin' For) The Man With The Bag - Remastered 1996,"['adult standards', 'big band', 'brill building pop', 'easy listening', 'lounge', 'swing', 'torch song', 'vocal jazz']",7azp0ySqPkkXHi9M9aeg3T,,162333,74,False,0.672,0.355,7,-7.645,1,0.06,0.493,3.97e-05,0.156,0.79,141.487,4
Henrietta IndianaJosh Ritter,Josh Ritter,Henrietta Indiana,"['acoustic pop', 'alternative country', 'chamber pop', 'deep new americana', 'folk', 'indie folk', 'modern folk rock', 'neo mellow', 'new americana', 'roots rock', 'stomp and holler']",6S24nb7L4ssVRWbwYEo3JS,https://p.scdn.co/mp3-preview/eae2d6022bd9258ae8fea430feb1c6be971ae182?cid=b8d3901151d34489a160e3cf0ab1fa94,223902,34,False,0.622,0.588,10,-8.566,1,0.132,0.415,2.07e-06,0.111,0.529,174.064,4
Scary Monsters (And Super Creeps) - 1999 Remastered VersionDavid Bowie,David Bowie,Scary Monsters (And Super Creeps) - 1999 Remastered Version,"['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",,,,,,,,,,,,,,,,,
Last Minute Change Of HeartJames Heather,James Heather,Last Minute Change Of Heart,"['compositional ambient', 'focus', 'neo-classical']",78ithux17R2xzplbC3JTqn,https://p.scdn.co/mp3-preview/37e85154e1d8f3656e5804d107470eadfad6c5d3?cid=b8d3901151d34489a160e3cf0ab1fa94,242946,57,False,0.242,0.0668,0,-22.632,0,0.0363,0.991,0.882,0.117,0.133,66.808,3
Hold On My Heart - 2007 Remastered VersionGenesis,Genesis,Hold On My Heart - 2007 Remastered Version,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",,,,,,,,,,,,,,,,,
Goin' Through The Big DMark Chesnutt,Mark Chesnutt,Goin' Through The Big D,"['country', 'country road', 'country rock']",4s6Q9zPmiYcpo5MR7uoVnt,,155493,57,False,0.566,0.861,10,-7.543,1,0.0365,0.143,0.000213,0.0817,0.862,173.793,5
Anybody ElsePhil Cook,Phil Cook,Anybody Else,"['deep new americana', 'indie folk', 'new americana', 'stomp and holler']",1Y7LqOgupOJcOl5SKDPLrY,https://p.scdn.co/mp3-preview/5d28524542821717c620ec6e1b67f20e63677009?cid=b8d3901151d34489a160e3cf0ab1fa94,209440,31,False,0.724,0.449,2,-12.163,1,0.0634,0.84,0.0469,0.126,0.475,131.872,4
Southern HospitalityRichard Pryor,Richard Pryor,Southern Hospitality,"['comedy', 'comic']",1aTROQfh4BQTVYWkDtpptM,https://p.scdn.co/mp3-preview/957e58b6ff8b807bc3a57af96566d00bd4398802?cid=b8d3901151d34489a160e3cf0ab1fa94,97973,19,True,0.536,0.958,11,-12.318,1,0.939,0.7,0,0.975,0.108,66.009,3
Moonlight FightCreyloop,Creyloop,Moonlight Fight,,,,,,,,,,,,,,,,,,
Fox on the RunSweet,Sweet,Fox on the Run,[],66gG8RzSA2sVQwME8e43wX,,205733,56,False,0.523,0.762,4,-8.669,1,0.0346,0.0308,0,0.0675,0.881,128.064,4
Hell and BackSons of Fathers,Sons of Fathers,Hell and Back,['san marcos tx indie'],3TIr9V0pJ8psVl63UaDjj8,https://p.scdn.co/mp3-preview/9de9c2b11f6bbd7edece1c5756cba72ac162a7bd?cid=b8d3901151d34489a160e3cf0ab1fa94,161423,13,False,0.745,0.645,11,-5.336,0,0.0324,0.386,1.23e-06,0.103,0.492,140.036,4
shimmerJoe Corfield,Joe Corfield,shimmer,"['chillhop', 'jazz boom bap', 'lo-fi beats']",1ZUeYLbdfEv6a43AZi6mEJ,https://p.scdn.co/mp3-preview/ed5fde850cc72deaad356cad14997f673cbf6562?cid=b8d3901151d34489a160e3cf0ab1fa94,66250,40,False,0.704,0.545,7,-6.858,1,0.0617,0.11,0.697,0.107,0.925,87.361,4
Blue OrchidThe White Stripes,The White Stripes,Blue Orchid,"['alternative rock', 'blues rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",2b0AarwIy6Dr0oJeAhc80s,https://p.scdn.co/mp3-preview/2c049ce8ee5f85110fd388a516556282a71a962e?cid=b8d3901151d34489a160e3cf0ab1fa94,157560,57,False,0.482,0.642,10,-8.535,0,0.325,0.0875,7.34e-06,0.31,0.6,151.323,4
ToxicBritney Spears,Britney Spears,Toxic,"['dance pop', 'pop', 'post-teen pop']",6I9VzXrHxO9rA9A5euc8Ak,https://p.scdn.co/mp3-preview/8465386fd6ce10f7ae3bd9c907825d7cb955ade0?cid=b8d3901151d34489a160e3cf0ab1fa94,198800,79,False,0.774,0.838,5,-3.914,0,0.114,0.0249,0.025,0.242,0.924,143.04,4
SoberCheat Codes & Nicky Romero,Cheat Codes & Nicky Romero,Sober,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'pop edm', 'post-teen pop', 'tropical house']",4LSkEJ5P5MV0y3PZqw7guJ,https://p.scdn.co/mp3-preview/7c4c2a69645337d4b4d5b434589580a6b50c46a8?cid=b8d3901151d34489a160e3cf0ab1fa94,162924,54,False,0.518,0.577,1,-8.053,1,0.0621,0.301,0,0.0639,0.462,79.253,3
Plague Of The MammothsCrobot,Crobot,Plague Of The Mammoths,"['modern hard rock', 'nwocr']",6bl2K4OVljHj2WzNbaOa59,,180746,24,False,0.27,0.912,5,-4.376,1,0.0728,0.000494,0.00238,0.09,0.384,146.56,4
Coloring Outside The Lines - RAC MixMisterWives,MisterWives,Coloring Outside The Lines - RAC Mix,"['electropop', 'indie pop', 'indie poptimism', 'indietronica', 'modern rock', 'nyc pop', 'pop', 'pop rock', 'stomp and holler']",4UbMPHk6i6qDVt8SK1i4Ga,,329866,33,True,0.628,0.766,5,-5.766,1,0.0424,0.0695,0.000158,0.0933,0.0749,110.976,4
AfterlifeCilver,Cilver,Afterlife,"['pixie', 'pop emo', 'slayer']",5W41aJ9gnZwkH1fFXwBlZB,https://p.scdn.co/mp3-preview/ea40af7b5cbfbe957c36858ffcf46c2feb91d38f?cid=b8d3901151d34489a160e3cf0ab1fa94,208400,28,False,0.603,0.923,10,-3.309,1,0.0697,0.00842,0,0.0804,0.611,111.038,4
Hurtin' (On The Bottle)Margo Price,Margo Price,Hurtin' (On The Bottle),"['indie folk', 'new americana', 'outlaw country']",161ih87Mf1Jsx6E6WgVPDu,https://p.scdn.co/mp3-preview/696554ced3ca27d152abbdda9a024b9a89243468?cid=b8d3901151d34489a160e3cf0ab1fa94,252506,46,False,0.662,0.726,7,-5.443,1,0.0285,0.242,1.2e-06,0.383,0.813,91.446,4
Pretty GirlElise Davis,Elise Davis,Pretty Girl,"['arkansas country', 'arkansas indie', 'nashville singer-songwriter']",6oZNlnR9FEh0k0FisVj1DV,https://p.scdn.co/mp3-preview/2dd29e3fd07d226b772efb303249063fb734adab?cid=b8d3901151d34489a160e3cf0ab1fa94,232893,20,False,0.571,0.703,7,-5.756,1,0.0293,0.23,5.38e-05,0.204,0.303,122.182,4
Wait A WhileOld Man Luedecke,Old Man Luedecke,Wait A While,"['canadian folk', 'canadian indie', 'canadian singer-songwriter']",0q3KjqTjHU09me6ec6Tz8M,https://p.scdn.co/mp3-preview/01c1ea7926e1a2b893b416e8a333d81294f9d2c2?cid=b8d3901151d34489a160e3cf0ab1fa94,259625,22,False,0.732,0.298,10,-15.681,1,0.0452,0.939,0.00782,0.161,0.716,95.287,4
Soul to SqueezeRed Hot Chili Peppers,Red Hot Chili Peppers,Soul to Squeeze,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']",3arKRnq9OUd7yq6LRwVW8I,https://p.scdn.co/mp3-preview/e1534bb0501ace67e45448317dd55d32ec036d01?cid=b8d3901151d34489a160e3cf0ab1fa94,289533,67,False,0.663,0.546,5,-5.234,1,0.0269,0.0322,0.000572,0.107,0.656,88.171,4
Hey Kids (Bumaye) [feat. Danny Brown]Run the Jewels,Run the Jewels,Hey Kids (Bumaye) [feat. Danny Brown],"['alternative hip hop', 'escape room', 'hip hop']",5dBIVp9LgbZU0M0dagFAlc,https://p.scdn.co/mp3-preview/97e9aa142081889a6f7dc7461c5f9a4fb047913e?cid=b8d3901151d34489a160e3cf0ab1fa94,191840,47,True,0.768,0.688,9,-8.125,0,0.301,0.0171,0,0.262,0.772,136.075,4
Learning to FlyPink Floyd,Pink Floyd,Learning to Fly,"['album rock', 'art rock', 'classic rock', 'progressive rock', 'psychedelic rock', 'rock', 'symphonic rock']",3ieDOGcOqVxScs2VZBzidt,https://p.scdn.co/mp3-preview/a5c5f66fd33b04c5c0c3ee947a5c2d2e5f208b6c?cid=b8d3901151d34489a160e3cf0ab1fa94,292080,57,False,0.441,0.56,0,-13.681,1,0.0361,0.25,0.0296,0.151,0.476,166.585,4
Creeping Death (Remastered)Metallica,Metallica,Creeping Death (Remastered),"['alternative metal', 'hard rock', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",4q9QVIaLqjbcoqeCfM2zan,https://p.scdn.co/mp3-preview/9c82132f2f1255ca7f1f2017d9a68d497c7f0ba9?cid=b8d3901151d34489a160e3cf0ab1fa94,395706,54,False,0.31,0.977,6,-5.478,0,0.164,0.000219,0.273,0.0785,0.179,100.626,4
Mama - 2007 Remastered VersionGenesis,Genesis,Mama - 2007 Remastered Version,"['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",0J1gArJBCra6rV7Fvhfs4I,https://p.scdn.co/mp3-preview/f8dbb48d0f1e45163738ec05ea2c614419787460?cid=b8d3901151d34489a160e3cf0ab1fa94,318733,12,False,0.538,0.79,9,-9.246,1,0.0456,0.306,0.507,0.627,0.672,82.902,4
Ways to Get HighPop Evil,Pop Evil,Ways to Get High,"['alternative metal', 'nu metal', 'post-grunge', 'rap rock']",7hIeBlPnCIB0SWvfzSfghu,https://p.scdn.co/mp3-preview/309500acac89b3ab89b4fc932bee5c91ebd15e77?cid=b8d3901151d34489a160e3cf0ab1fa94,192255,41,False,0.615,0.847,2,-6.744,1,0.0432,0.000498,0.00103,0.0507,0.519,127.976,4
SoPeter Gabriel,Peter Gabriel,So,"['album rock', 'art pop', 'art rock', 'dance rock', 'mellow gold', 'permanent wave', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",,,,,,,,,,,,,,,,,
Dust and DirtThe Black Seeds,The Black Seeds,Dust and Dirt,"['kiwi rock', 'nz reggae', 'polynesian pop', 'reggae fusion', 'ska jazz']",2By5whCkeD9AG7KlXNYNpB,https://p.scdn.co/mp3-preview/58a8c94af98f8c43fa4301f9b52f338cf261ff71?cid=b8d3901151d34489a160e3cf0ab1fa94,283546,35,False,0.723,0.508,5,-8.206,0,0.0313,0.0231,0.0923,0.227,0.748,80.8,4
I Am Not AfraidCharley Crockett,Charley Crockett,I Am Not Afraid,"['deep new americana', 'indie folk', 'new americana', 'roots americana', 'roots rock']",5pD6DyYeglUby2x5CXrqfA,https://p.scdn.co/mp3-preview/b678a2a888aa5c959562e30f3ce4f784d0ff5fd9?cid=b8d3901151d34489a160e3cf0ab1fa94,164538,52,False,0.57,0.435,11,-6.539,0,0.0337,0.658,0.000885,0.13,0.569,83.255,4
R.O.A.R.Damian Marley,Damian Marley,R.O.A.R.,"['reggae', 'reggae fusion']",,,,,,,,,,,,,,,,,
Fakers to MakersOpakbeats,Opakbeats,Fakers to Makers,,,,,,,,,,,,,,,,,,
Hipster ShakesBlack Pistol Fire,Black Pistol Fire,Hipster Shakes,"['alternative roots rock', 'garage rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'punk blues', 'rock']",1lKOyL4YjfBw3An72OAHgq,https://p.scdn.co/mp3-preview/56271e44315f695fe685e884e1aa375ff819c2a9?cid=b8d3901151d34489a160e3cf0ab1fa94,170500,43,False,0.351,0.908,0,-4.807,1,0.132,0.053,0,0.133,0.583,87.856,4
MPC JazzEmapea,Emapea,MPC Jazz,"['chillhop', 'jazz boom bap']",7A3fWRRElChkhsGAmnSi78,https://p.scdn.co/mp3-preview/800262134e79e1679fb0de0ecd5edffd6a38681f?cid=b8d3901151d34489a160e3cf0ab1fa94,169552,40,False,0.757,0.502,0,-7.501,0,0.078,0.069,0.895,0.0878,0.382,82.033,4
Beautiful (Seven Lions Remix)Ferry Corsten,Ferry Corsten,Beautiful (Seven Lions Remix),"['edm', 'progressive house', 'progressive trance', 'trance', 'uplifting trance']",6NSX9pd6SCPz0nldktiWOm,https://p.scdn.co/mp3-preview/3920b0d0f27b4081dfed14a5bf71d3b09c3d84f3?cid=b8d3901151d34489a160e3cf0ab1fa94,359959,38,False,0.478,0.765,10,-4.826,0,0.0651,0.00166,0.0035,0.188,0.22,142.032,4
Everything We NeedKanye West,Kanye West,Everything We Need,"['chicago rap', 'rap']",24bnCCysWnbNRNUT4LpHcP,,116559,77,False,0.894,0.416,9,-6.823,0,0.0538,0.312,0,0.146,0.463,116.96,4
WorldstopRoy English,Roy English,Worldstop,[],2x2sIzphml58Tkb6IN6FEA,https://p.scdn.co/mp3-preview/45848833249175a6c5f53c2025948384d12cf7aa?cid=b8d3901151d34489a160e3cf0ab1fa94,213066,39,False,0.483,0.478,1,-9.638,1,0.0364,0.502,9.18e-06,0.0978,0.0765,128.027,4
Come & LeaveAfter The Smoke,After The Smoke,Come & Leave,[],2JCHrnxgfagUZQeJRAx7Hc,https://p.scdn.co/mp3-preview/9331d86caf4ff9bb5950aac476bf228a3a68de72?cid=b8d3901151d34489a160e3cf0ab1fa94,262533,33,False,0.671,0.522,0,-8.144,0,0.0779,0.542,0.000278,0.335,0.134,79.975,4
StoicSoulcrate Music,Soulcrate Music,Stoic,"['abstract hip hop', 'underground rap']",3gADeIKXuMPSrTa0qKc6i0,https://p.scdn.co/mp3-preview/e6694f14cd23a2189169b69f2e1e5a9b2e317a37?cid=b8d3901151d34489a160e3cf0ab1fa94,297438,37,False,0.633,0.761,0,-6.147,1,0.0353,0.388,2.34e-06,0.0852,0.379,90.013,4
Wheel in the SkyJourney,Journey,Wheel in the Sky,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",215wUTQQUo2PElJFEFoB0d,https://p.scdn.co/mp3-preview/25e91d66edd0e4e72417d751851441afb0165b9a?cid=b8d3901151d34489a160e3cf0ab1fa94,252240,62,False,0.441,0.745,2,-8.623,0,0.0741,0.084,2.22e-05,0.136,0.368,105.191,4
ChecksLester Nowhere,Lester Nowhere,Checks,"['chillhop', 'jazz boom bap', 'lo-fi beats']",1Pfi65ofIHYvTf1bUlVHkt,https://p.scdn.co/mp3-preview/7d2deeb9083b6a643ac3e52638bb91c42a593a7b?cid=b8d3901151d34489a160e3cf0ab1fa94,116441,42,False,0.584,0.686,0,-8.006,1,0.0683,0.719,0.883,0.203,0.712,153.954,4
Layla - 40th Anniversary Version / 2010 RemasteredDerek & The Dominos,Derek & The Dominos,Layla - 40th Anniversary Version / 2010 Remastered,"['album rock', 'blues', 'blues rock', 'british blues', 'classic rock', 'country rock', 'electric blues', 'folk rock', 'hard rock', 'jam band', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock']",2kkvB3RNRzwjFdGhaUA0tz,,423840,74,False,0.404,0.903,1,-3.88,1,0.0668,0.577,0.297,0.287,0.498,115.672,4
