Entity,Fuel,Year,TWh
Sweden,Gas,2002,9.278819
Sweden,Gas,2003,9.252622
Sweden,Gas,2004,9.2123165
Sweden,Gas,2005,8.777249
Sweden,Gas,2006,9.18875
Sweden,Gas,2007,9.483
Sweden,Gas,2008,8.6102495
Sweden,Gas,2009,11.495
Sweden,Gas,2010,15.468
Sweden,Gas,2011,12.21675
Sweden,Gas,2012,10.651
Sweden,Gas,2013,10.2365
Sweden,Gas,2014,8.403749
Sweden,Gas,2015,9.33575
Sweden,Gas,2016,9.988999
Sweden,Gas,2017,9.61625
Sweden,Gas,2018,10.16875
Sweden,Gas,2019,10.20175
Sweden,Gas,2020,9.91925
Sweden,Gas,2021,10.64775
Sweden,Gas,2022,7.3596416
Switzerland,Gas,2000,28.3
Switzerland,Gas,2001,29.455555
Switzerland,Gas,2002,28.91111
Switzerland,Gas,2003,30.558332
Switzerland,Gas,2004,31.525
Switzerland,Gas,2005,32.363888
Switzerland,Gas,2006,31.469442
Switzerland,Gas,2007,30.641666
Switzerland,Gas,2008,32.64722
Switzerland,Gas,2009,31.336111
Switzerland,Gas,2010,35.002777
Switzerland,Gas,2011,31.04722
Switzerland,Gas,2012,34.033333
Switzerland,Gas,2013,35.841667
Switzerland,Gas,2014,31.04722
Switzerland,Gas,2015,33.172222
Switzerland,Gas,2016,34.85
Switzerland,Gas,2017,34.997223
Switzerland,Gas,2018,33.197224
Switzerland,Gas,2019,34.058334
Switzerland,Gas,2020,33.14722
Switzerland,Gas,2021,36.041664
Switzerland,Gas,2022,29.644005
Taiwan,Gas,2000,67.67396
Taiwan,Gas,2001,72.894005
Taiwan,Gas,2002,81.52753
Taiwan,Gas,2003,84.14759
Taiwan,Gas,2004,102.36428
Taiwan,Gas,2005,103.200806
Taiwan,Gas,2006,110.69848
Taiwan,Gas,2007,117.44902
Taiwan,Gas,2008,127.659584
Taiwan,Gas,2009,124.667755
Taiwan,Gas,2010,154.79768
Taiwan,Gas,2011,170.3993
Taiwan,Gas,2012,178.85228
Taiwan,Gas,2013,179.37906
Taiwan,Gas,2014,188.68167
Taiwan,Gas,2015,201.80359
Taiwan,Gas,2016,209.65404
Taiwan,Gas,2017,232.4506
Taiwan,Gas,2018,236.62138
Taiwan,Gas,2019,232.59819
Taiwan,Gas,2020,248.8446
Taiwan,Gas,2021,272.90454
Taiwan,Gas,2022,280.66354
Thailand,Gas,2000,211.95367
Thailand,Gas,2001,245.60527
Thailand,Gas,2002,266.8925
Thailand,Gas,2003,284.2218
Thailand,Gas,2004,297.55035
Thailand,Gas,2005,320.5919
Thailand,Gas,2006,330.1123
Thailand,Gas,2007,351.72043
Thailand,Gas,2008,369.41727
Thailand,Gas,2009,381.24442
Thailand,Gas,2010,432.0556
Thailand,Gas,2011,443.1806
Thailand,Gas,2012,486.33502
Thailand,Gas,2013,488.64325
Thailand,Gas,2014,499.4473
Thailand,Gas,2015,509.60953
Thailand,Gas,2016,505.64255
Thailand,Gas,2017,500.83792
Thailand,Gas,2018,500.1961
Thailand,Gas,2019,509.39563
Thailand,Gas,2020,468.52917
Thailand,Gas,2021,470.1373
Thailand,Gas,2022,443.1806
Trinidad and Tobago,Gas,2000,98.1304
Trinidad and Tobago,Gas,2001,108.9441
Trinidad and Tobago,Gas,2002,117.30721
Trinidad and Tobago,Gas,2003,135.20102
Trinidad and Tobago,Gas,2004,148.70534
Trinidad and Tobago,Gas,2005,163.75308
Trinidad and Tobago,Gas,2006,192.76155
Trinidad and Tobago,Gas,2007,196.45027
Trinidad and Tobago,Gas,2008,191.58102
Trinidad and Tobago,Gas,2009,190.88472
Trinidad and Tobago,Gas,2010,207.40086
Trinidad and Tobago,Gas,2011,204.81319
Trinidad and Tobago,Gas,2012,202.35985
Trinidad and Tobago,Gas,2013,203.5563
Trinidad and Tobago,Gas,2014,205.10089
Trinidad and Tobago,Gas,2015,196.0477
Trinidad and Tobago,Gas,2016,169.4447
Trinidad and Tobago,Gas,2017,183.49327
Trinidad and Tobago,Gas,2018,173.7475
Trinidad and Tobago,Gas,2019,174.73317
Trinidad and Tobago,Gas,2020,151.85648
Trinidad and Tobago,Gas,2021,156.03127
Trinidad and Tobago,Gas,2022,150.64699
Turkey,Gas,2000,139.46945
Turkey,Gas,2001,153.45853
Turkey,Gas,2002,166.39435
Turkey,Gas,2003,200.48134
Turkey,Gas,2004,211.6841
Turkey,Gas,2005,257.23236
Turkey,Gas,2006,291.97046
Turkey,Gas,2007,338.9071
Turkey,Gas,2008,352.98236
Turkey,Gas,2009,337.22192
Turkey,Gas,2010,358.21033
Turkey,Gas,2011,418.39877
Turkey,Gas,2012,433.19214
Turkey,Gas,2013,439.66486
Turkey,Gas,2014,466.46527
Turkey,Gas,2015,459.59042
Turkey,Gas,2016,445.046
Turkey,Gas,2017,515.6808
Turkey,Gas,2018,472.32516
Turkey,Gas,2019,433.61343
Turkey,Gas,2020,462.09906
Turkey,Gas,2021,573.1037
Turkey,Gas,2022,512.2179
Turkmenistan,Gas,2000,71.60999
Turkmenistan,Gas,2001,105.20124
Turkmenistan,Gas,2002,74.97875
Turkmenistan,Gas,2003,116.173744
Turkmenistan,Gas,2004,114.5375
Turkmenistan,Gas,2005,116.4625
Turkmenistan,Gas,2006,119.9275
Turkmenistan,Gas,2007,111.649994
Turkmenistan,Gas,2008,78.925
Turkmenistan,Gas,2009,171.13249
Turkmenistan,Gas,2010,182.71884
Turkmenistan,Gas,2011,207.35255
Turkmenistan,Gas,2012,229.38441
Turkmenistan,Gas,2013,193.31212
Turkmenistan,Gas,2014,199.62996
Turkmenistan,Gas,2015,253.86305
Turkmenistan,Gas,2016,251.15004
Turkmenistan,Gas,2017,247.58879
Turkmenistan,Gas,2018,283.9233
Turkmenistan,Gas,2019,277.4699
Turkmenistan,Gas,2020,342.53235
Turkmenistan,Gas,2021,367.58234
Turkmenistan,Gas,2022,375.36435
Ukraine,Gas,2000,741.9862
Ukraine,Gas,2001,719.27234
Ukraine,Gas,2002,707.9154
Ukraine,Gas,2003,722.1116
Ukraine,Gas,2004,716.4331
Ukraine,Gas,2005,722.1116
Ukraine,Gas,2006,700.3442
Ukraine,Gas,2007,660.5949
Ukraine,Gas,2008,627.47046
Ukraine,Gas,2009,489.08627
Ukraine,Gas,2010,545.60596
Ukraine,Gas,2011,561.26904
Ukraine,Gas,2012,518.38715
Ukraine,Gas,2013,476.99112
Ukraine,Gas,2014,403.17108
Ukraine,Gas,2015,319.88693
Ukraine,Gas,2016,314.20847
Ukraine,Gas,2017,301.9051
Ukraine,Gas,2018,305.69077
Ukraine,Gas,2019,282.9769
Ukraine,Gas,2020,293.3874
Ukraine,Gas,2021,272.56638
Ukraine,Gas,2022,192.73332
United Arab Emirates,Gas,2000,306.4425
United Arab Emirates,Gas,2001,314.73
United Arab Emirates,Gas,2002,355.29
United Arab Emirates,Gas,2003,369.33002
United Arab Emirates,Gas,2004,392.0475
United Arab Emirates,Gas,2005,409.9875
United Arab Emirates,Gas,2006,422.76
United Arab Emirates,Gas,2007,479.38232
United Arab Emirates,Gas,2008,579.7211
United Arab Emirates,Gas,2009,575.88074
United Arab Emirates,Gas,2010,592.71643
United Arab Emirates,Gas,2011,616.3614
United Arab Emirates,Gas,2012,639.3075
United Arab Emirates,Gas,2013,647.4963
United Arab Emirates,Gas,2014,634.3496
United Arab Emirates,Gas,2015,714.7054
United Arab Emirates,Gas,2016,719.30963
United Arab Emirates,Gas,2017,671.851
United Arab Emirates,Gas,2018,660.50903
United Arab Emirates,Gas,2019,696.6682
United Arab Emirates,Gas,2020,647.2875
United Arab Emirates,Gas,2021,707.6289
United Arab Emirates,Gas,2022,698.482
United Kingdom,Gas,2000,1013.4171
United Kingdom,Gas,2001,1008.53186
United Kingdom,Gas,2002,995.34143
United Kingdom,Gas,2003,998.0918
United Kingdom,Gas,2004,1019.879
United Kingdom,Gas,2005,993.8657
United Kingdom,Gas,2006,942.60236
United Kingdom,Gas,2007,953.0051
United Kingdom,Gas,2008,978.32526
United Kingdom,Gas,2009,912.237
United Kingdom,Gas,2010,984.9284
United Kingdom,Gas,2011,819.185
United Kingdom,Gas,2012,768.98737
United Kingdom,Gas,2013,763.2575
United Kingdom,Gas,2014,700.55505
United Kingdom,Gas,2015,720.4546
United Kingdom,Gas,2016,806.7364
United Kingdom,Gas,2017,785.4911
United Kingdom,Gas,2018,785.66034
United Kingdom,Gas,2019,776.78296
United Kingdom,Gas,2020,731.34485
United Kingdom,Gas,2021,778.26587
United Kingdom,Gas,2022,719.80096
United States of America,Gas,2000,6283.9067
United States of America,Gas,2001,6006.5796
United States of America,Gas,2002,6201.112
United States of America,Gas,2003,6021.9004
United States of America,Gas,2004,6046.277
United States of America,Gas,2005,5951.9297
United States of America,Gas,2006,5865.778
United States of America,Gas,2007,6241.383
United States of America,Gas,2008,6288.912
United States of America,Gas,2009,6176.281
United States of America,Gas,2010,6481.9346
United States of America,Gas,2011,6582.108
United States of America,Gas,2012,6881.228
United States of America,Gas,2013,7070.228
United States of America,Gas,2014,7222.6045
United States of America,Gas,2015,7435.795
United States of America,Gas,2016,7490.9893
United States of America,Gas,2017,7399.9224
United States of America,Gas,2018,8219.633
United States of America,Gas,2019,8509.999
United States of America,Gas,2020,8328.868
United States of America,Gas,2021,8358.034
United States of America,Gas,2022,8812.123
Uzbekistan,Gas,2000,486.73627
Uzbekistan,Gas,2001,490.58624
Uzbekistan,Gas,2002,505.21625
Uzbekistan,Gas,2003,455.455
Uzbekistan,Gas,2004,460.17123
Uzbekistan,Gas,2005,469.21875
Uzbekistan,Gas,2006,433.02872
Uzbekistan,Gas,2007,468.35248
Uzbekistan,Gas,2008,441.30624
Uzbekistan,Gas,2009,440.72876
Uzbekistan,Gas,2010,440.44
Uzbekistan,Gas,2011,473.56372
Uzbekistan,Gas,2012,462.38498
Uzbekistan,Gas,2013,461.51877
Uzbekistan,Gas,2014,485.485
Uzbekistan,Gas,2015,463.44376
Uzbekistan,Gas,2016,433.2689
Uzbekistan,Gas,2017,447.82132
Uzbekistan,Gas,2018,443.97635
Uzbekistan,Gas,2019,445.98196
Uzbekistan,Gas,2020,435.83817
Uzbekistan,Gas,2021,465.25882
Uzbekistan,Gas,2022,483.17737
Venezuela,Gas,2000,309.9564
Venezuela,Gas,2001,328.48227
Venezuela,Gas,2002,315.41205
Venezuela,Gas,2003,279.9864
Venezuela,Gas,2004,315.29547
Venezuela,Gas,2005,304.3509
Venezuela,Gas,2006,349.4502
Venezuela,Gas,2007,372.67056
Venezuela,Gas,2008,348.99554
Venezuela,Gas,2009,342.16846
Venezuela,Gas,2010,312.66815
Venezuela,Gas,2011,333.2639
Venezuela,Gas,2012,346.1283
Venezuela,Gas,2013,323.05798
Venezuela,Gas,2014,340.266
Venezuela,Gas,2015,370.38235
Venezuela,Gas,2016,372.38733
Venezuela,Gas,2017,386.05386
Venezuela,Gas,2018,316.19098
Venezuela,Gas,2019,255.76218
Venezuela,Gas,2020,215.61087
Venezuela,Gas,2021,280.59106
Venezuela,Gas,2022,291.77618
Vietnam,Gas,2000,15.44
Vietnam,Gas,2001,19.3
Vietnam,Gas,2002,23.159998
Vietnam,Gas,2003,22.89945
Vietnam,Gas,2004,40.144
Vietnam,Gas,2005,62.146
Vietnam,Gas,2006,67.55
Vietnam,Gas,2007,68.322
Vietnam,Gas,2008,72.36535
Vietnam,Gas,2009,77.2965
Vietnam,Gas,2010,90.729294
Vietnam,Gas,2011,81.832
Vietnam,Gas,2012,90.27574
Vietnam,Gas,2013,94.097145
Vietnam,Gas,2014,98.5265
Vietnam,Gas,2015,102.868996
Vietnam,Gas,2016,102.3865
Vietnam,Gas,2017,95.206894
Vietnam,Gas,2018,96.5965
Vietnam,Gas,2019,98.43
Vietnam,Gas,2020,88.394
Vietnam,Gas,2021,71.989
Vietnam,Gas,2022,77.97199
Algeria,Solar,2010,0.025257777
Algeria,Solar,2011,0.049983334
Algeria,Solar,2012,0.07327278
Algeria,Solar,2013,0.077946946
Algeria,Solar,2014,0.16254583
Algeria,Solar,2015,0.1561925
Algeria,Solar,2016,0.65587413
Algeria,Solar,2017,1.3412902
Algeria,Solar,2018,1.5953735
Algeria,Solar,2019,1.6211231
Algeria,Solar,2020,1.799008
Algeria,Solar,2021,1.7374732
Algeria,Solar,2022,1.7774663
Argentina,Solar,2000,0.000106452
Argentina,Solar,2001,0.000126325
Argentina,Solar,2002,0.000137185
Argentina,Solar,2003,0.000188508
Argentina,Solar,2004,0.000201716
Argentina,Solar,2005,0.000231936
Argentina,Solar,2006,0.000256086
Argentina,Solar,2007,0.000307928
Argentina,Solar,2008,0.000403806
Argentina,Solar,2009,0.000212481
Argentina,Solar,2010,0.000238394
Argentina,Solar,2011,0.004452472
Argentina,Solar,2012,0.022409748
Argentina,Solar,2013,0.041083056
Argentina,Solar,2014,0.043193888
Argentina,Solar,2015,0.03954083
Argentina,Solar,2016,0.038209442
Argentina,Solar,2017,0.043690275
Argentina,Solar,2018,0.2860825
Argentina,Solar,2019,2.1079817
Argentina,Solar,2020,3.5306728
Argentina,Solar,2021,5.763542
Argentina,Solar,2022,7.658984
Australia,Solar,2000,0.13823916
Australia,Solar,2001,0.15908112
Australia,Solar,2002,0.17016806
Australia,Solar,2003,0.18328777
Australia,Solar,2004,0.21021637
Australia,Solar,2005,0.24067
Australia,Solar,2006,0.27742696
Australia,Solar,2007,0.32164195
Australia,Solar,2008,0.39116
Australia,Solar,2009,0.8105625
Australia,Solar,2010,2.7135398
Australia,Solar,2011,5.6401973
Australia,Solar,2012,6.6135483
Australia,Solar,2013,10.485772
Australia,Solar,2014,13.415453
Australia,Solar,2015,16.684376
Australia,Solar,2016,19.91656
Australia,Solar,2017,23.732206
Australia,Solar,2018,32.628548
Australia,Solar,2019,48.23035
Australia,Solar,2020,62.617725
Australia,Solar,2021,81.624115
Australia,Solar,2022,101.26366
Austria,Solar,2000,0.008870971
Austria,Solar,2001,0.014688944
Austria,Solar,2002,0.0262695
Austria,Solar,2003,0.043501943
Austria,Solar,2004,0.051869724
Austria,Solar,2005,0.060184166
Austria,Solar,2006,0.06369972
Austria,Solar,2007,0.06853694
Austria,Solar,2008,0.08463861
Austria,Solar,2009,0.13660361
Austria,Solar,2010,0.24650778
Austria,Solar,2011,0.48019886
Austria,Solar,2012,0.9253566
Austria,Solar,2013,1.7060405
Austria,Solar,2014,2.1273081
Austria,Solar,2015,2.523579
Austria,Solar,2016,2.934076
Austria,Solar,2017,3.3771002
Austria,Solar,2018,3.8498824
Austria,Solar,2019,4.48667
Austria,Solar,2020,5.3653355
Austria,Solar,2021,7.2811704
Austria,Solar,2022,8.391033
Azerbaijan,Solar,2013,0.002180333
Azerbaijan,Solar,2014,0.007856389
Azerbaijan,Solar,2015,0.012387666
Azerbaijan,Solar,2016,0.09449944
Azerbaijan,Solar,2017,0.099
Azerbaijan,Solar,2018,0.10387111
Azerbaijan,Solar,2019,0.11651
Azerbaijan,Solar,2020,0.12343555
Azerbaijan,Solar,2021,0.14444055
Azerbaijan,Solar,2022,0.15877444
Bangladesh,Solar,2002,0.000291883
Bangladesh,Solar,2003,0.002610111
Bangladesh,Solar,2004,0.005475139
Bangladesh,Solar,2005,0.009735611
Bangladesh,Solar,2006,0.015365195
Bangladesh,Solar,2007,0.025448583
Bangladesh,Solar,2008,0.042712778
Bangladesh,Solar,2009,0.07009695
Bangladesh,Solar,2010,0.12295806
Bangladesh,Solar,2011,0.16110556
Bangladesh,Solar,2012,0.24924193
Bangladesh,Solar,2013,0.35311335
Bangladesh,Solar,2014,0.4522758
Bangladesh,Solar,2015,0.5342561
Bangladesh,Solar,2016,0.58894557
Bangladesh,Solar,2017,0.6742672
Bangladesh,Solar,2018,0.72775495
Bangladesh,Solar,2019,0.86362886
Bangladesh,Solar,2020,1.0219653
Bangladesh,Solar,2021,1.5379003
Bangladesh,Solar,2022,1.7145659
Belarus,Solar,2013,0.001090167
Belarus,Solar,2014,0.005418195
Belarus,Solar,2015,0.02423675
Belarus,Solar,2016,0.069603056
Belarus,Solar,2017,0.23685472
Belarus,Solar,2018,0.3121958
Belarus,Solar,2019,0.47183916
Belarus,Solar,2020,0.44646916
Belarus,Solar,2021,0.44361973
Belarus,Solar,2022,0.74311584
Belgium,Solar,2004,0.002881639
Belgium,Solar,2005,0.002863417
Belgium,Solar,2006,0.005690805
Belgium,Solar,2007,0.016965723
Belgium,Solar,2008,0.118022494
Belgium,Solar,2009,0.4635903
Belgium,Solar,2010,1.5543242
Belgium,Solar,2011,3.224867
Belgium,Solar,2012,5.889677
Belgium,Solar,2013,7.206004
Belgium,Solar,2014,7.819269
Belgium,Solar,2015,8.23107
Belgium,Solar,2016,8.286502
Belgium,Solar,2017,8.803282
Belgium,Solar,2018,10.327332
Belgium,Solar,2019,11.209473
Belgium,Solar,2020,13.426116
Belgium,Solar,2021,14.700752
Belgium,Solar,2022,17.65261
Brazil,Solar,2012,0.004428555
Brazil,Solar,2013,0.013064556
Brazil,Solar,2014,0.04356722
Brazil,Solar,2015,0.15866305
Brazil,Solar,2016,0.22824582
Brazil,Solar,2017,2.2136967
Brazil,Solar,2018,9.158012
Brazil,Solar,2019,17.541286
Brazil,Solar,2020,28.228252
Brazil,Solar,2021,43.835308
Brazil,Solar,2022,78.54375
Bulgaria,Solar,2009,0.008378139
Bulgaria,Solar,2010,0.04163361
Bulgaria,Solar,2011,0.27862415
Bulgaria,Solar,2012,2.2319355
Bulgaria,Solar,2013,3.793746
Bulgaria,Solar,2014,3.4043903
Bulgaria,Solar,2015,3.720775
Bulgaria,Solar,2016,3.715701
Bulgaria,Solar,2017,3.7337103
Bulgaria,Solar,2018,3.5526507
Bulgaria,Solar,2019,3.7359266
Bulgaria,Solar,2020,3.8572834
Bulgaria,Solar,2021,3.837613
Bulgaria,Solar,2022,5.223541
Canada,Solar,2000,0.048556942
Canada,Solar,2001,0.05751889
Canada,Solar,2002,0.066364996
Canada,Solar,2003,0.06609222
Canada,Solar,2004,0.041101385
Canada,Solar,2005,0.048678055
Canada,Solar,2006,0.05975361
Canada,Solar,2007,0.07351805
Canada,Solar,2008,0.09835194
Canada,Solar,2009,0.30440557
Canada,Solar,2010,0.7093147
Canada,Solar,2011,1.5771648
Canada,Solar,2012,2.415116
Canada,Solar,2013,4.085374
Canada,Solar,2014,5.743832
Canada,Solar,2015,7.796024
Canada,Solar,2016,10.794679
Canada,Solar,2017,9.510755
Canada,Solar,2018,10.045746
Canada,Solar,2019,10.754235
Canada,Solar,2020,11.241582
Canada,Solar,2021,13.519392
Canada,Solar,2022,15.6783495
Chile,Solar,2012,0.000933328
Chile,Solar,2013,0.018414443
Chile,Solar,2014,1.2426983
Chile,Solar,2015,3.6627123
Chile,Solar,2016,6.827152
Chile,Solar,2017,10.36825
Chile,Solar,2018,13.542739
Chile,Solar,2019,16.607224
Chile,Solar,2020,19.998781
Chile,Solar,2021,28.129797
Chile,Solar,2022,37.69042
China,Solar,2000,0.06505389
China,Solar,2001,0.09107139
China,Solar,2002,0.14010417
China,Solar,2003,0.18560806
China,Solar,2004,0.21900554
China,Solar,2005,0.24052666
China,Solar,2006,0.27031332
China,Solar,2007,0.32234886
China,Solar,2008,0.42712888
China,Solar,2009,0.77916664
China,Solar,2010,1.9456807
China,Solar,2011,7.2000885
China,Solar,2012,9.855914
China,Solar,2013,22.822338
China,Solar,2014,63.696743
China,Solar,2015,106.32008
China,Solar,2016,178.09781
China,Solar,2017,313.5
China,Solar,2018,468.02914
China,Solar,2019,590.45776
China,Solar,2020,685.72406
China,Solar,2021,855.6533
China,Solar,2022,1115.1132
Colombia,Solar,2000,0.005426111
Colombia,Solar,2001,0.007840222
Colombia,Solar,2002,0.013576223
Colombia,Solar,2003,0.018575305
Colombia,Solar,2004,0.02291411
Colombia,Solar,2005,0.027291916
Colombia,Solar,2017,0.013306444
Colombia,Solar,2018,0.03174861
Colombia,Solar,2019,0.34810638
Colombia,Solar,2020,0.50109607
Colombia,Solar,2021,0.8452127
Colombia,Solar,2022,1.31032
Croatia,Solar,2009,0.000254137
Croatia,Solar,2010,0.000333069
Croatia,Solar,2011,0.000377936
Croatia,Solar,2012,0.006591611
Croatia,Solar,2013,0.030750832
Croatia,Solar,2014,0.09528972
Croatia,Solar,2015,0.15421028
Croatia,Solar,2016,0.17545584
Croatia,Solar,2017,0.20944361
Croatia,Solar,2018,0.198165
Croatia,Solar,2019,0.21904917
Croatia,Solar,2020,0.25081053
Croatia,Solar,2021,0.3896233
Croatia,Solar,2022,0.4209197
Cyprus,Solar,2004,0.001152661
Cyprus,Solar,2005,0.001620692
Cyprus,Solar,2006,0.002851083
Cyprus,Solar,2007,0.004900278
Cyprus,Solar,2008,0.008430166
Cyprus,Solar,2009,0.011170861
Cyprus,Solar,2010,0.019429056
Cyprus,Solar,2011,0.033103887
Cyprus,Solar,2012,0.060322497
Cyprus,Solar,2013,0.12809472
Cyprus,Solar,2014,0.22648056
Cyprus,Solar,2015,0.34108916
Cyprus,Solar,2016,0.39067888
Cyprus,Solar,2017,0.45779526
Cyprus,Solar,2018,0.50753
Cyprus,Solar,2019,0.5753459
Cyprus,Solar,2020,0.7763522
Cyprus,Solar,2021,1.2254891
Cyprus,Solar,2022,1.6706963
Czechia,Solar,2004,0.000288164
Czechia,Solar,2005,0.000194712
Czechia,Solar,2006,0.000483719
Czechia,Solar,2007,0.004959639
Czechia,Solar,2008,0.03635361
Czechia,Solar,2009,0.24801248
Czechia,Solar,2010,1.7089294
Czechia,Solar,2011,6.0194335
Czechia,Solar,2012,5.891388
Czechia,Solar,2013,5.5398316
Czechia,Solar,2014,5.7627993
Czechia,Solar,2015,6.1052804
Czechia,Solar,2016,5.7129073
Czechia,Solar,2017,5.8459306
Czechia,Solar,2018,6.19419
Czechia,Solar,2019,6.028583
Czechia,Solar,2020,5.874983
Czechia,Solar,2021,5.634439
Czechia,Solar,2022,5.9847517
Denmark,Solar,2000,0.003548389
Denmark,Solar,2001,0.003525333
Denmark,Solar,2002,0.003737722
Denmark,Solar,2003,0.004406583
Denmark,Solar,2004,0.005299028
Denmark,Solar,2005,0.006188166
Denmark,Solar,2006,0.006299417
Denmark,Solar,2007,0.007053333
Denmark,Solar,2008,0.007368583
Denmark,Solar,2009,0.010472667
Denmark,Solar,2010,0.017100638
Denmark,Solar,2011,0.041739997
Denmark,Solar,2012,0.28478056
Denmark,Solar,2013,1.4105172
Denmark,Solar,2014,1.613313
Denmark,Solar,2015,1.6272583
Denmark,Solar,2016,1.9911283
Denmark,Solar,2017,1.9999228
Denmark,Solar,2018,2.5213065
Denmark,Solar,2019,2.5391517
Denmark,Solar,2020,3.1004183
Denmark,Solar,2021,3.4250443
Denmark,Solar,2022,5.055607
Ecuador,Solar,2005,3.55E-05
Ecuador,Solar,2006,4.23E-05
Ecuador,Solar,2007,5.14E-05
Ecuador,Solar,2008,7.50E-05
Ecuador,Solar,2009,2.20E-05
Ecuador,Solar,2011,0.000160333
Ecuador,Solar,2012,0.000892939
Ecuador,Solar,2013,0.009984861
Ecuador,Solar,2014,0.04465333
Ecuador,Solar,2015,0.09710305
Ecuador,Solar,2016,0.10374805
Ecuador,Solar,2017,0.09974527
Ecuador,Solar,2018,0.100747496
Ecuador,Solar,2019,0.10016694
Ecuador,Solar,2020,0.099168606
Ecuador,Solar,2021,0.09647694
Ecuador,Solar,2022,0.10037472
Egypt,Solar,2000,0.000591397
Egypt,Solar,2001,0.002644008
Egypt,Solar,2002,0.002918833
Egypt,Solar,2003,0.002900111
Egypt,Solar,2004,0.002881639
Egypt,Solar,2005,0.002863417
Egypt,Solar,2006,0.002845417
Egypt,Solar,2007,0.003393139
Egypt,Solar,2008,0.004215083
Egypt,Solar,2009,0.006143972
Egypt,Solar,2010,0.06994472
Egypt,Solar,2011,0.67468137
Egypt,Solar,2012,1.3824866
Egypt,Solar,2013,0.06932639
Egypt,Solar,2014,0.37805194
Egypt,Solar,2015,0.113104716
Egypt,Solar,2016,0.6253828
Egypt,Solar,2017,1.6035472
Egypt,Solar,2018,1.4632275
Egypt,Solar,2019,3.924963
Egypt,Solar,2020,11.693579
Egypt,Solar,2021,13.285365
Egypt,Solar,2022,13.101806
Estonia,Solar,2009,0.000279272
Estonia,Solar,2010,0.000277558
Estonia,Solar,2011,0.000551731
Estonia,Solar,2012,0.000822581
Estonia,Solar,2013,0.003815583
Estonia,Solar,2014,0.008398194
Estonia,Solar,2015,0.015888527
Estonia,Solar,2016,0.025967278
Estonia,Solar,2017,0.03858861
Estonia,Solar,2018,0.08148833
Estonia,Solar,2019,0.19374388
Estonia,Solar,2020,0.32172057
Estonia,Solar,2021,0.92630357
Estonia,Solar,2022,1.5440466
Europe,Solar,2000,0.22034094
Europe,Solar,2001,0.5707726
Europe,Solar,2002,0.91882867
Europe,Solar,2003,1.3596238
Europe,Solar,2004,2.1640797
Europe,Solar,2005,4.3309965
Europe,Solar,2006,7.311704
Europe,Solar,2007,10.965898
Europe,Solar,2008,21.326517
Europe,Solar,2009,40.002575
